Local hr,Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
15,22,66,0.03,91,8,86,4,Black
16,7,16,0.0,82,6,64,0,Green
13,18,66,0.0,91,6,88,4,Black
13,0,34,0.0,87,7,76,1,Yellow
15,2,56,0.0,84,7,79,1,Yellow
16,74,87,0.01,80,9,78,1,Yellow
18,9,33,0.0,57,6,47,0,Green
17,27,34,0.0,66,11,57,0,Green
8,4,14,0.0,98,7,81,2,Orange
15,5,19,0.0,93,3,76,1,Yellow
9,1,21,0.0,93,7,79,1,Yellow
16,100,90,0.03,71,8,69,0,Green
13,71,65,0.0,84,11,79,1,Yellow
12,8,10,0.0,109,5,84,3,Red
10,29,82,0.04,84,5,82,2,Orange
14,1,12,0.0,105,5,82,2,Orange
16,49,72,0.01,87,7,84,3,Red
11,43,23,0.0,93,11,78,1,Yellow
13,6,13,0.0,107,4,84,3,Red
21,33,83,0.0,84,7,81,2,Orange
14,45,64,0.0,91,4,88,4,Black
17,25,49,0.0,60,7,54,0,Green
17,6,9,0.0,95,3,72,0,Green
13,29,73,0.04,89,6,88,4,Black
9,10,20,0.0,80,3,67,0,Green
13,6,10,0.0,111,4,86,4,Black
10,3,7,0.0,100,5,80,1,Yellow
12,43,73,0.01,89,9,87,4,Black
16,51,65,0.05,89,3,84,3,Red
8,0,29,0.0,80,8,69,0,Green
18,9,16,0.0,82,4,64,0,Green
12,5,8,0.0,104,6,81,2,Orange
17,53,75,0.0,84,14,81,2,Orange
13,40,62,0.02,91,7,88,4,Black
11,15,67,0.0,86,6,83,2,Orange
13,40,68,0.0,91,5,88,4,Black
13,6,14,0.0,100,9,78,1,Yellow
11,6,9,0.0,113,6,88,4,Black
14,54,54,0.0,91,7,85,3,Red
14,57,61,0.01,89,3,85,3,Red
11,5,9,0.0,113,7,88,4,Black
15,54,53,0.0,73,7,67,0,Green
14,4,9,0.0,109,4,84,3,Red
9,6,13,0.0,104,11,83,2,Orange
12,5,15,0.0,102,5,82,2,Orange
14,10,13,0.0,98,7,77,1,Yellow
11,1,28,0.0,91,5,80,1,Yellow
19,28,68,0.06,89,5,82,2,Orange
8,1,9,0.0,102,3,81,2,Orange
14,26,61,0.0,91,7,88,4,Black
10,1,18,0.0,91,4,77,1,Yellow
8,4,29,0.0,87,1,76,1,Yellow
19,15,69,0.01,82,11,76,1,Yellow
21,34,77,0.0,82,4,78,1,Yellow
13,2,44,0.0,87,5,81,2,Orange
16,36,66,0.0,91,6,86,4,Black
19,92,88,0.03,77,11,74,0,Green
11,3,55,0.0,87,4,83,2,Orange
11,22,68,0.0,73,9,72,0,Green
10,3,63,0.0,84,4,81,2,Orange
14,42,72,0.05,89,14,87,4,Black
14,4,8,0.0,102,4,78,1,Yellow
15,79,79,0.01,75,11,72,0,Green
10,4,63,0.0,84,6,81,2,Orange
14,6,9,0.0,98,9,74,0,Green
13,20,72,0.0,87,5,86,4,Black
15,5,34,0.0,93,4,81,2,Orange
14,3,8,0.0,104,5,80,1,Yellow
18,7,13,0.0,98,5,75,0,Green
12,15,56,0.0,86,7,82,2,Orange
11,5,39,0.0,68,13,62,0,Green
12,4,18,0.0,98,6,81,2,Orange
13,44,68,0.01,87,8,85,3,Red
17,5,11,0.0,96,6,73,0,Green
17,34,72,0.0,84,8,80,1,Yellow
13,43,72,0.05,87,8,86,4,Black
12,9,16,0.0,82,5,68,0,Green
14,3,11,0.0,109,8,85,3,Red
17,82,41,0.0,84,10,73,0,Green
15,5,20,0.0,104,2,84,3,Red
9,10,10,0.0,95,7,77,1,Yellow
15,37,64,0.15,93,6,88,4,Black
13,48,68,0.39,89,8,85,3,Red
17,83,90,0.18,71,7,70,0,Green
8,8,31,0.0,84,1,74,0,Green
17,51,64,0.22,91,2,84,3,Red
10,94,90,0.15,78,6,77,1,Yellow
14,16,64,0.0,89,3,87,4,Black
16,15,75,0.0,91,6,88,4,Black
14,43,68,0.0,91,9,87,4,Black
13,5,10,0.0,113,6,87,4,Black
12,6,11,0.0,109,6,86,4,Black
14,4,7,0.0,111,5,84,3,Red
9,6,16,0.0,80,2,67,0,Green
15,7,13,0.0,93,10,71,0,Green
12,0,11,0.0,107,4,85,3,Red
10,0,33,0.0,86,4,77,1,Yellow
8,15,84,0.0,64,5,64,0,Green
15,9,34,0.0,95,7,83,2,Orange
11,7,13,0.0,109,5,88,4,Black
20,24,82,0.0,84,4,80,1,Yellow
15,6,22,0.0,104,2,84,3,Red
12,4,66,0.0,89,5,87,4,Black
12,2,9,0.0,111,4,86,4,Black
12,2,20,0.0,100,5,83,2,Orange
10,3,12,0.0,104,2,85,3,Red
13,3,40,0.0,89,2,81,2,Orange
19,52,82,0.0,80,9,76,1,Yellow
13,23,80,0.01,87,8,87,4,Black
13,2,29,0.0,93,5,82,2,Orange
16,93,93,0.04,64,10,62,0,Green
19,10,28,0.0,68,5,56,0,Green
16,56,61,0.29,91,3,85,3,Red
12,6,10,0.0,104,4,82,2,Orange
11,5,10,0.0,104,5,82,2,Orange
17,39,77,0.0,84,10,80,1,Yellow
15,0,27,0.0,91,6,76,1,Yellow
16,5,14,0.0,93,9,73,0,Green
18,43,72,0.06,89,6,84,3,Red
16,20,58,0.01,93,4,86,4,Black
15,1,53,0.0,86,10,78,1,Yellow
10,97,87,0.04,68,7,67,0,Green
9,31,11,0.0,102,2,82,2,Orange
13,22,46,0.0,91,6,85,3,Red
13,74,82,0.17,87,16,86,4,Black
17,17,18,0.0,91,5,72,0,Green
11,3,15,0.0,100,16,81,2,Orange
16,26,76,0.0,73,5,69,0,Green
13,47,61,0.0,82,6,79,1,Yellow
13,9,15,0.0,86,6,70,0,Green
13,0,37,0.0,87,6,76,1,Yellow
15,5,11,0.0,107,2,84,3,Red
18,55,75,0.13,86,3,82,2,Orange
9,2,30,0.0,93,4,82,2,Orange
13,2,50,0.0,89,5,84,3,Red
14,18,73,0.0,89,9,89,4,Black
8,37,54,0.06,87,13,81,2,Orange
11,3,8,0.0,102,5,81,2,Orange
10,1,14,0.0,91,2,75,0,Green
11,21,9,0.0,102,7,80,1,Yellow
10,2,11,0.0,109,4,87,4,Black
13,1,24,0.0,91,8,76,1,Yellow
9,1,29,0.0,95,3,83,2,Orange
13,45,33,0.0,66,12,57,0,Green
13,6,10,0.0,111,7,85,3,Red
15,36,73,0.03,89,8,86,4,Black
15,62,54,0.01,93,13,84,3,Red
11,8,54,0.0,87,10,83,2,Orange
12,12,23,0.0,59,16,49,0,Green
15,76,83,0.03,84,15,81,2,Orange
7,6,15,0.0,93,2,75,0,Green
15,56,73,0.06,89,7,85,3,Red
13,35,77,0.0,86,10,84,3,Red
14,3,12,0.0,102,4,79,1,Yellow
15,40,73,0.0,71,13,68,0,Green
15,8,15,0.0,89,4,70,0,Green
14,17,68,0.01,91,7,88,4,Black
17,73,70,0.56,89,4,84,3,Red
15,5,11,0.0,107,4,82,2,Orange
14,47,64,0.01,89,7,86,4,Black
19,47,80,0.0,84,6,81,2,Orange
15,2,12,0.0,102,5,80,1,Yellow
10,5,10,0.0,102,4,82,2,Orange
14,22,13,0.0,102,9,79,1,Yellow
14,14,20,0.0,102,6,83,2,Orange
11,1,9,0.0,96,2,78,1,Yellow
20,76,73,0.0,68,3,64,0,Green
14,6,8,0.0,105,6,81,2,Orange
12,4,9,0.0,100,4,79,1,Yellow
17,56,82,0.13,84,10,82,2,Orange
15,41,66,0.32,89,5,86,4,Black
10,2,9,0.0,107,5,86,4,Black
10,72,85,0.2,82,12,81,2,Orange
12,0,34,0.0,89,5,79,1,Yellow
15,56,59,0.0,75,3,70,0,Green
18,5,51,0.0,57,8,51,0,Green
13,3,24,0.0,95,5,79,1,Yellow
14,5,22,0.0,91,6,75,0,Green
14,12,59,0.0,89,11,85,3,Red
17,9,19,0.0,84,9,67,0,Green
22,94,84,0.03,66,4,64,0,Green
12,45,61,0.0,73,15,70,0,Green
12,3,14,0.0,109,3,88,4,Black
18,70,77,0.0,84,9,79,1,Yellow
15,3,19,0.0,93,5,76,1,Yellow
14,4,14,0.0,102,9,80,1,Yellow
16,41,73,0.0,89,11,85,3,Red
13,3,25,0.0,98,7,81,2,Orange
13,12,13,0.0,100,8,78,1,Yellow
15,8,17,0.0,93,8,73,0,Green
19,40,80,0.25,86,11,82,2,Orange
15,15,57,0.0,87,2,81,2,Orange
17,23,36,0.0,95,5,82,2,Orange
19,25,22,0.0,62,7,50,0,Green
12,5,13,0.0,111,2,88,4,Black
17,51,80,0.09,86,8,82,2,Orange
18,17,22,0.0,77,4,62,0,Green
13,59,77,0.1,89,13,87,4,Black
11,4,11,0.0,100,6,79,1,Yellow
12,11,14,0.0,105,4,84,3,Red
12,28,70,0.06,87,3,86,4,Black
9,15,10,0.0,102,6,82,2,Orange
10,45,82,0.36,84,12,81,2,Orange
16,0,44,0.0,82,6,71,0,Green
10,100,87,0.01,64,3,63,0,Green
18,92,96,0.19,66,5,65,0,Green
10,3,20,0.0,104,3,88,4,Black
10,3,13,0.0,107,3,88,4,Black
12,31,16,0.0,68,15,56,0,Green
15,3,28,0.0,89,5,75,0,Green
17,16,16,0.0,86,8,67,0,Green
16,56,66,0.21,89,3,84,3,Red
18,3,10,0.0,91,4,70,0,Green
12,3,18,0.0,102,8,83,2,Orange
13,68,60,0.06,91,9,86,4,Black
14,6,12,0.0,91,9,70,0,Green
12,7,12,0.0,111,2,87,4,Black
13,41,61,0.0,87,5,83,2,Orange
10,5,10,0.0,107,6,86,4,Black
14,19,80,0.01,87,9,87,4,Black
14,73,76,0.0,77,8,76,1,Yellow
16,59,75,0.01,86,9,83,2,Orange
16,12,10,0.0,107,3,81,2,Orange
12,4,11,0.0,105,5,83,2,Orange
15,8,12,0.0,107,3,83,2,Orange
16,50,75,0.05,86,7,83,2,Orange
20,28,79,0.01,86,7,82,2,Orange
12,46,70,0.01,87,2,85,3,Red
21,86,100,0.15,73,9,73,0,Green
10,43,75,0.01,89,9,84,3,Red
13,42,70,0.02,87,6,86,4,Black
9,2,8,0.0,104,4,83,2,Orange
19,64,70,0.24,86,3,81,2,Orange
16,7,9,0.0,96,3,73,0,Green
11,0,46,0.0,93,2,85,3,Red
16,22,65,0.04,84,4,79,1,Yellow
11,4,10,0.0,111,9,87,4,Black
21,60,82,0.0,82,2,79,1,Yellow
17,61,73,0.02,89,11,84,3,Red
16,24,65,0.0,89,4,84,3,Red
8,0,23,0.0,86,4,73,0,Green
17,1,35,0.0,78,3,67,0,Green
14,61,75,0.01,87,7,86,4,Black
16,67,66,0.27,89,5,84,3,Red
13,62,75,0.38,87,9,86,4,Black
15,74,71,0.1,75,6,72,0,Green
17,82,85,0.29,82,14,80,1,Yellow
11,5,12,0.0,109,5,86,4,Black
17,79,70,0.02,71,7,67,0,Green
17,31,66,0.17,89,3,83,2,Orange
10,15,77,0.0,86,5,84,3,Red
8,4,12,0.0,104,6,85,3,Red
9,2,22,0.0,91,6,78,1,Yellow
13,63,61,0.0,71,4,67,0,Green
16,47,68,0.06,91,7,86,4,Black
11,0,41,0.0,84,5,76,1,Yellow
15,30,68,0.0,89,5,86,4,Black
14,11,9,0.0,113,4,86,4,Black
13,37,73,0.0,89,6,88,4,Black
11,1,10,0.0,107,3,84,3,Red
18,6,16,0.0,98,4,77,1,Yellow
17,13,15,0.0,86,4,67,0,Green
16,64,77,0.37,86,7,84,3,Red
19,23,81,0.0,57,4,54,0,Green
16,39,75,0.0,89,13,85,3,Red
13,6,19,0.0,100,6,81,2,Orange
10,11,85,0.0,86,5,84,3,Red
10,4,17,0.0,102,5,85,3,Red
10,4,17,0.0,98,3,82,2,Orange
14,29,62,0.0,89,5,86,4,Black
16,32,63,0.0,87,8,82,2,Orange
14,5,7,0.0,111,4,84,3,Red
11,2,22,0.0,96,3,82,2,Orange
12,50,72,0.02,86,3,84,3,Red
13,4,18,0.0,93,4,77,1,Yellow
13,61,73,0.03,89,5,87,4,Black
10,2,7,0.0,107,4,85,3,Red
20,30,87,0.02,78,4,76,1,Yellow
16,10,11,0.0,102,7,79,1,Yellow
16,43,67,0.04,89,8,85,3,Red
11,0,20,0.0,93,4,78,1,Yellow
13,14,14,0.0,91,6,74,0,Green
12,3,28,0.0,84,9,73,0,Green
11,8,25,0.0,80,5,69,0,Green
13,25,56,0.0,87,5,83,2,Orange
20,69,87,0.0,69,11,67,0,Green
10,1,13,0.0,107,4,88,4,Black
11,44,77,0.01,84,2,83,2,Orange
15,28,62,0.0,89,11,84,3,Red
15,5,18,0.0,71,10,57,0,Green
14,12,58,0.0,93,6,88,4,Black
15,19,80,0.0,87,9,86,4,Black
11,4,9,0.0,109,10,85,3,Red
8,17,24,0.0,77,5,64,0,Green
15,9,54,0.0,84,6,78,1,Yellow
11,3,9,0.0,111,2,88,4,Black
11,0,16,0.0,98,4,81,2,Orange
8,3,12,0.0,104,7,84,3,Red
10,100,90,0.08,68,6,66,0,Green
8,12,12,0.0,102,11,81,2,Orange
18,56,73,0.12,89,8,83,2,Orange
17,12,60,0.0,82,5,76,1,Yellow
8,1,27,0.0,98,5,84,3,Red
19,75,85,0.48,82,6,79,1,Yellow
16,35,68,0.01,86,2,80,1,Yellow
12,4,10,0.0,113,3,88,4,Black
15,12,11,0.0,107,4,81,2,Orange
15,67,83,0.29,87,14,86,4,Black
15,96,83,0.72,84,15,81,2,Orange
19,91,74,0.02,73,18,69,0,Green
14,2,19,0.0,102,6,82,2,Orange
14,78,57,0.0,86,6,81,2,Orange
11,30,75,0.0,89,6,86,4,Black
12,52,72,0.0,78,3,77,1,Yellow
12,2,16,0.0,98,3,81,2,Orange
14,57,72,0.0,86,12,83,2,Orange
15,60,68,0.0,82,14,79,1,Yellow
13,47,70,0.0,87,6,86,4,Black
19,7,82,0.0,86,5,82,2,Orange
13,5,63,0.0,84,7,82,2,Orange
12,4,8,0.0,102,4,79,1,Yellow
15,0,14,0.0,104,14,81,2,Orange
14,69,67,0.11,89,12,86,4,Black
18,36,72,0.02,86,5,82,2,Orange
14,18,59,0.0,89,7,85,3,Red
18,6,19,0.0,77,2,61,0,Green
11,8,12,0.0,96,10,77,1,Yellow
16,56,63,0.04,91,9,86,4,Black
14,7,9,0.0,104,3,81,2,Orange
22,39,90,0.08,80,2,77,1,Yellow
14,14,23,0.0,100,10,82,2,Orange
13,39,68,0.04,91,7,88,4,Black
15,5,11,0.0,89,8,68,0,Green
14,35,66,0.01,91,6,89,4,Black
13,6,10,0.0,111,6,85,3,Red
15,62,65,0.01,86,3,81,2,Orange
11,2,20,0.0,98,5,83,2,Orange
9,2,25,0.0,84,4,71,0,Green
14,0,18,0.0,100,9,82,2,Orange
15,95,65,0.0,75,12,70,0,Green
13,2,18,0.0,100,3,82,2,Orange
18,70,72,0.2,87,7,82,2,Orange
15,25,70,0.05,89,8,87,4,Black
15,37,66,1.81,89,7,85,3,Red
14,5,9,0.0,109,6,84,3,Red
11,22,75,0.0,89,6,86,4,Black
14,7,15,0.0,89,6,71,0,Green
19,23,24,0.0,77,5,62,0,Green
18,9,14,0.0,73,2,56,0,Green
15,70,72,0.03,80,6,76,1,Yellow
10,2,21,0.0,98,4,84,3,Red
11,2,10,0.0,105,5,83,2,Orange
11,46,77,0.57,86,3,84,3,Red
11,43,80,0.03,86,9,84,3,Red
10,4,21,0.0,59,10,50,0,Green
12,35,49,0.0,91,6,84,3,Red
17,64,70,0.06,87,6,83,2,Orange
15,55,64,0.03,87,9,83,2,Orange
16,53,77,0.09,86,9,84,3,Red
12,24,64,0.0,89,4,86,4,Black
16,40,75,0.04,86,6,84,3,Red
13,21,28,0.0,80,4,69,0,Green
15,37,68,0.0,71,3,66,0,Green
15,6,13,0.0,82,3,65,0,Green
9,5,11,0.0,107,7,87,4,Black
13,36,63,0.0,87,8,85,3,Red
11,19,67,0.0,84,5,82,2,Orange
14,4,7,0.0,113,7,86,4,Black
13,40,55,0.0,87,4,83,2,Orange
17,58,75,0.51,87,3,84,3,Red
8,4,9,0.0,93,3,75,0,Green
10,30,85,0.0,84,4,83,2,Orange
15,49,64,0.14,91,3,86,4,Black
17,34,68,0.0,91,6,86,4,Black
12,77,79,0.0,82,8,81,2,Orange
13,2,30,0.0,89,5,77,1,Yellow
11,30,77,0.01,86,2,85,3,Red
14,4,10,0.0,105,6,81,2,Orange
8,18,26,0.0,82,4,71,0,Green
17,38,70,0.0,86,10,82,2,Orange
16,25,70,0.01,89,8,86,4,Black
13,17,64,0.0,91,4,89,4,Black
19,44,45,0.0,87,2,77,1,Yellow
19,6,45,0.0,53,5,45,0,Green
14,1,25,0.0,93,6,77,1,Yellow
12,5,19,0.0,100,6,82,2,Orange
12,5,8,0.0,109,5,85,3,Red
17,24,59,0.0,91,5,85,3,Red
13,100,87,0.1,71,5,69,0,Green
13,6,9,0.0,111,7,85,3,Red
9,5,14,0.0,93,5,76,1,Yellow
19,76,94,0.03,69,9,68,0,Green
13,46,73,0.18,89,5,87,4,Black
18,8,58,0.0,82,6,76,1,Yellow
12,6,9,0.0,104,5,81,2,Orange
10,3,8,0.0,100,6,80,1,Yellow
14,26,52,0.0,87,9,82,2,Orange
11,21,19,0.0,86,2,73,0,Green
16,28,65,0.03,91,10,87,4,Black
12,10,20,0.0,78,11,67,0,Green
20,32,71,0.0,80,11,75,0,Green
18,37,73,0.04,89,5,84,3,Red
12,23,49,0.0,91,9,84,3,Red
13,0,36,0.0,89,8,78,1,Yellow
14,28,55,0.0,87,5,82,2,Orange
12,49,70,0.01,87,3,85,3,Red
15,48,83,0.47,87,14,86,4,Black
15,48,72,0.07,87,9,85,3,Red
10,3,14,0.0,109,2,89,4,Black
13,63,75,0.12,89,14,88,4,Black
12,12,68,0.0,91,5,88,4,Black
14,25,72,0.0,89,9,87,4,Black
20,57,29,0.0,73,4,60,0,Green
13,1,11,0.0,107,4,84,3,Red
11,15,8,0.0,107,6,84,3,Red
12,3,16,0.0,100,3,81,2,Orange
11,5,11,0.0,105,9,84,3,Red
13,43,75,0.02,89,7,87,4,Black
12,6,12,0.0,107,4,85,3,Red
16,14,70,0.0,91,6,88,4,Black
13,4,10,0.0,100,6,79,1,Yellow
13,5,15,0.0,109,5,86,4,Black
8,0,26,0.0,89,2,77,1,Yellow
15,61,66,1.25,89,5,85,3,Red
14,56,63,0.0,87,9,84,3,Red
11,2,13,0.0,102,6,83,2,Orange
12,0,21,0.0,102,5,84,3,Red
13,34,70,0.0,91,5,89,4,Black
21,40,82,0.0,86,11,82,2,Orange
20,27,85,0.01,84,5,81,2,Orange
13,26,65,0.0,86,7,84,3,Red
13,37,72,0.02,89,6,88,4,Black
12,1,27,0.0,93,5,79,1,Yellow
15,41,54,0.0,89,8,82,2,Orange
13,5,12,0.0,111,3,87,4,Black
16,41,70,1.81,87,8,84,3,Red
21,29,91,0.0,78,7,76,1,Yellow
22,61,90,0.24,78,2,77,1,Yellow
14,40,74,0.32,89,13,86,4,Black
13,75,77,0.42,87,7,86,4,Black
14,41,72,0.1,89,13,88,4,Black
15,97,100,0.02,68,8,67,0,Green
14,1,26,0.0,91,6,79,1,Yellow
8,0,13,0.0,98,2,80,1,Yellow
19,9,80,0.0,86,5,83,2,Orange
15,7,9,0.0,109,5,82,2,Orange
9,5,12,0.0,100,6,82,2,Orange
9,4,13,0.0,100,6,81,2,Orange
15,12,16,0.0,87,8,69,0,Green
13,8,13,0.0,111,3,86,4,Black
18,11,72,0.03,89,6,84,3,Red
16,91,90,0.02,80,12,79,1,Yellow
10,2,16,0.0,82,4,69,0,Green
17,48,68,0.13,86,9,80,1,Yellow
12,14,19,0.0,100,5,82,2,Orange
9,4,40,0.0,95,5,87,4,Black
17,39,75,0.0,60,5,57,0,Green
11,4,10,0.0,107,4,84,3,Red
14,5,7,0.0,107,3,81,2,Orange
13,8,13,0.0,111,2,86,4,Black
10,1,39,0.0,84,4,77,1,Yellow
11,20,15,0.0,96,3,80,1,Yellow
11,38,72,0.0,89,5,87,4,Black
19,56,44,0.0,68,15,58,0,Green
13,1,9,0.0,109,2,84,3,Red
17,56,77,1.76,86,5,83,2,Orange
8,1,11,0.0,98,3,79,1,Yellow
10,8,11,0.0,104,5,84,3,Red
20,10,78,0.0,75,2,71,0,Green
12,7,10,0.0,98,5,77,1,Yellow
14,46,70,0.03,89,6,88,4,Black
13,52,39,0.0,93,2,84,3,Red
15,0,11,0.0,100,5,78,1,Yellow
17,4,20,0.0,75,3,60,0,Green
10,3,11,0.0,105,3,85,3,Red
15,51,71,0.08,91,9,87,4,Black
11,12,75,0.0,87,5,85,3,Red
15,45,66,0.19,91,6,88,4,Black
13,5,20,0.0,86,6,71,0,Green
16,49,75,0.02,89,11,85,3,Red
18,55,70,0.17,87,3,82,2,Orange
15,4,75,0.0,82,5,79,1,Yellow
12,25,16,0.0,86,3,70,0,Green
13,41,19,0.0,100,2,82,2,Orange
14,35,68,0.0,87,11,84,3,Red
17,39,68,0.0,89,12,84,3,Red
13,80,82,0.03,77,4,76,1,Yellow
14,82,70,0.24,89,12,86,4,Black
18,88,94,0.61,77,12,76,1,Yellow
14,66,70,0.03,89,7,86,4,Black
13,0,43,0.0,82,3,73,0,Green
10,7,16,0.0,98,6,80,1,Yellow
13,60,70,0.01,87,5,85,3,Red
19,86,91,0.12,73,6,72,0,Green
15,12,19,0.0,84,6,68,0,Green
17,7,12,0.0,93,3,72,0,Green
18,34,82,0.37,84,2,82,2,Orange
11,3,8,0.0,111,8,86,4,Black
17,1,33,0.0,91,4,77,1,Yellow
9,0,25,0.0,87,4,76,1,Yellow
17,6,18,0.0,75,4,60,0,Green
14,35,61,0.0,89,9,84,3,Red
12,8,11,0.0,107,8,84,3,Red
13,39,66,0.02,89,7,86,4,Black
19,27,82,0.02,80,5,77,1,Yellow
11,1,30,0.0,69,18,61,0,Green
15,25,70,0.01,89,8,87,4,Black
11,35,77,0.0,86,3,84,3,Red
15,73,76,0.05,77,3,74,0,Green
16,44,63,0.02,87,9,82,2,Orange
10,38,78,0.01,87,5,85,3,Red
12,23,68,0.0,89,4,86,4,Black
12,6,7,0.0,111,14,84,3,Red
13,6,9,0.0,104,5,80,1,Yellow
15,43,60,0.05,89,6,85,3,Red
11,7,59,0.0,89,8,84,3,Red
15,12,12,0.0,95,6,74,0,Green
16,23,70,0.13,91,8,86,4,Black
16,63,68,0.56,89,3,85,3,Red
10,2,20,0.0,104,5,88,4,Black
15,29,64,0.04,89,5,86,4,Black
15,2,31,0.0,91,6,79,1,Yellow
13,55,72,0.31,84,9,81,2,Orange
12,11,9,0.0,104,13,81,2,Orange
14,9,23,0.0,66,14,55,0,Green
12,42,61,0.0,87,6,84,3,Red
7,23,59,0.0,53,4,49,0,Green
15,3,9,0.0,109,6,84,3,Red
14,23,14,0.0,87,5,70,0,Green
11,8,20,0.0,84,5,72,0,Green
12,18,70,0.0,89,3,88,4,Black
17,94,100,0.14,64,5,64,0,Green
13,11,56,0.0,84,10,79,1,Yellow
20,11,87,0.03,84,3,81,2,Orange
13,0,29,0.0,91,2,78,1,Yellow
20,46,85,0.02,84,5,81,2,Orange
14,44,66,0.0,91,3,88,4,Black
16,81,74,0.17,87,7,84,3,Red
14,3,12,0.0,98,9,76,1,Yellow
11,4,70,0.0,84,5,82,2,Orange
14,3,10,0.0,113,5,86,4,Black
16,7,23,0.0,100,2,81,2,Orange
19,82,88,0.96,82,9,79,1,Yellow
16,10,19,0.0,100,4,79,1,Yellow
18,59,78,0.02,87,8,84,3,Red
18,6,17,0.0,96,2,76,1,Yellow
14,61,82,0.66,84,17,84,3,Red
16,8,9,0.0,107,5,80,1,Yellow
12,10,23,0.0,93,3,78,1,Yellow
14,96,87,0.01,78,12,77,1,Yellow
13,10,57,0.0,86,6,82,2,Orange
11,13,77,0.0,86,9,83,2,Orange
12,8,13,0.0,109,2,87,4,Black
13,22,77,0.0,89,9,87,4,Black
12,3,7,0.0,104,4,81,2,Orange
19,3,25,0.0,68,4,56,0,Green
11,5,54,0.0,78,6,74,0,Green
9,3,30,0.0,96,2,84,3,Red
13,35,63,0.03,89,12,86,4,Black
14,49,67,0.03,89,9,86,4,Black
14,17,64,0.0,87,12,83,2,Orange
17,51,75,0.04,86,7,82,2,Orange
15,5,14,0.0,107,2,85,3,Red
19,0,79,0.0,71,9,68,0,Green
16,69,70,0.01,89,7,84,3,Red
13,10,11,0.0,96,11,74,0,Green
9,13,79,0.0,75,4,73,0,Green
11,46,77,0.19,86,4,84,3,Red
12,16,70,0.0,89,5,88,4,Black
14,18,34,0.0,95,7,83,2,Orange
11,27,75,0.0,86,4,84,3,Red
16,49,66,0.05,91,6,86,4,Black
11,24,9,0.0,98,12,78,1,Yellow
14,57,15,0.0,95,12,75,0,Green
13,16,64,0.0,80,8,78,1,Yellow
18,0,53,0.0,71,1,64,0,Green
8,4,12,0.0,102,12,82,2,Orange
11,3,19,0.0,102,4,84,3,Red
10,20,73,0.0,89,6,86,4,Black
15,15,17,0.0,84,10,67,0,Green
16,97,91,0.04,73,6,71,0,Green
19,9,67,0.0,80,4,74,0,Green
14,80,88,0.4,73,11,73,0,Green
14,1,32,0.0,89,5,76,1,Yellow
16,54,74,0.12,86,7,84,3,Red
8,5,13,0.0,104,6,84,3,Red
11,12,80,0.02,86,7,85,3,Red
11,13,75,0.0,89,5,86,4,Black
17,100,75,0.01,69,5,66,0,Green
17,6,14,0.0,82,9,63,0,Green
11,13,44,0.0,91,2,84,3,Red
10,3,13,0.0,93,5,77,1,Yellow
12,20,9,0.0,98,13,75,0,Green
16,42,59,0.24,91,4,84,3,Red
12,63,77,0.0,86,5,84,3,Red
8,1,15,0.0,84,12,70,0,Green
13,4,10,0.0,84,5,67,0,Green
16,42,36,0.0,93,3,81,2,Orange
10,2,17,0.0,91,1,75,0,Green
12,73,88,0.02,77,2,78,1,Yellow
16,100,90,0.04,73,7,71,0,Green
15,3,59,0.0,84,13,77,1,Yellow
13,46,72,0.0,87,3,86,4,Black
11,3,6,0.0,109,3,85,3,Red
14,57,74,0.1,89,13,86,4,Black
13,14,9,0.0,100,10,76,1,Yellow
15,5,21,0.0,59,13,48,0,Green
15,3,17,0.0,77,6,61,0,Green
10,3,10,0.0,102,5,82,2,Orange
10,3,10,0.0,104,2,84,3,Red
17,41,62,0.04,82,5,77,1,Yellow
19,62,79,0.0,66,4,63,0,Green
17,39,75,0.0,82,13,79,1,Yellow
14,7,10,0.0,111,3,86,4,Black
18,76,84,0.0,68,12,66,0,Green
18,6,14,0.0,78,4,61,0,Green
10,0,24,0.0,98,4,84,3,Red
14,81,72,0.07,91,12,87,4,Black
14,14,9,0.0,111,4,84,3,Red
15,65,60,0.02,91,6,85,3,Red
18,14,77,0.02,87,7,84,3,Red
20,48,82,0.22,84,2,80,1,Yellow
10,1,10,0.0,104,2,84,3,Red
10,1,38,0.0,86,2,78,1,Yellow
15,42,64,0.0,80,7,75,0,Green
14,4,21,0.0,95,5,77,1,Yellow
20,32,69,0.0,86,4,80,1,Yellow
18,17,68,0.0,86,4,81,2,Orange
12,36,83,0.01,86,8,86,4,Black
13,9,10,0.0,111,6,85,3,Red
17,14,75,0.0,89,9,85,3,Red
13,8,7,0.0,104,8,79,1,Yellow
19,3,37,0.0,80,2,68,0,Green
13,4,10,0.0,111,5,86,4,Black
14,19,73,0.01,89,8,88,4,Black
8,1,9,0.0,91,3,73,0,Green
9,2,14,0.0,102,2,85,3,Red
16,58,72,1.76,89,6,85,3,Red
9,3,13,0.0,102,6,83,2,Orange
8,1,14,0.0,91,1,74,0,Green
12,0,20,0.0,102,5,85,3,Red
19,46,74,0.29,86,5,81,2,Orange
18,28,44,0.0,82,4,71,0,Green
12,31,73,0.0,89,5,88,4,Black
17,45,75,0.13,86,9,82,2,Orange
16,5,61,0.0,82,12,76,1,Yellow
10,4,16,0.0,102,6,84,3,Red
