Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
3,13,0.0,86,9,68,0,Green
3,11,0.0,89,10,69,0,Green
6,8,0.0,107,6,81,1,Yellow
3,11,0.0,87,5,68,0,Green
9,11,0.0,91,10,70,0,Green
2,7,0.0,95,9,72,0,Green
11,12,0.0,93,10,72,0,Green
4,10,0.0,102,12,78,1,Yellow
5,9,0.0,98,12,75,0,Green
6,8,0.0,105,6,81,1,Yellow
6,12,0.0,91,9,70,0,Green
3,13,0.0,86,9,68,0,Green
29,73,0.0,71,8,68,0,Green
5,7,0.0,111,4,84,2,Orange
3,11,0.0,105,8,82,2,Orange
5,9,0.0,109,6,84,2,Orange
29,73,0.0,71,8,68,0,Green
4,7,0.0,113,7,86,3,Red
4,12,0.0,104,14,81,1,Yellow
4,12,0.0,107,7,84,2,Orange
1,32,0.0,89,9,76,0,Green
3,56,0.0,78,6,72,0,Green
4,7,0.0,102,6,77,1,Yellow
3,5,0.0,100,10,75,0,Green
2,11,0.0,95,14,74,0,Green
1,32,0.0,89,9,76,0,Green
4,6,0.0,100,7,75,0,Green
8,11,0.0,95,16,73,0,Green
8,13,0.0,93,14,73,0,Green
5,8,0.0,104,10,79,1,Yellow
28,57,0.0,73,3,67,0,Green
2,20,0.0,95,5,78,1,Yellow
2,15,0.0,91,10,72,0,Green
0,59,0.0,75,5,69,0,Green
1,73,0.0,71,16,66,0,Green
0,52,0.0,80,8,72,0,Green
2,27,0.0,91,6,77,1,Yellow
3,21,0.0,95,7,77,1,Yellow
0,38,0.0,84,7,74,0,Green
4,25,0.0,93,6,78,1,Yellow
20,78,0.0,66,11,63,0,Green
3,25,0.0,91,5,76,0,Green
0,25,0.0,91,5,76,0,Green
3,21,0.0,93,4,77,1,Yellow
1,32,0.0,89,9,76,0,Green
2,18,0.0,95,5,77,1,Yellow
3,25,0.0,93,5,78,1,Yellow
2,17,0.0,93,7,75,0,Green
2,43,0.0,80,5,70,0,Green
5,6,0.0,111,4,84,2,Orange
3,6,0.0,104,7,78,1,Yellow
1,16,0.0,95,7,75,0,Green
0,25,0.0,91,5,76,0,Green
5,24,0.0,93,4,77,1,Yellow
8,9,0.0,107,10,82,2,Orange
3,11,0.0,105,8,82,2,Orange
3,16,0.0,95,4,77,1,Yellow
3,13,0.0,89,5,71,0,Green
27,68,0.0,73,8,68,0,Green
10,30,0.0,82,3,70,0,Green
3,15,0.0,91,6,72,0,Green
1,13,0.0,86,4,68,0,Green
1,11,0.0,86,2,68,0,Green
2,47,0.0,80,5,71,0,Green
1,59,0.0,75,8,70,0,Green
1,57,0.0,77,8,71,0,Green
1,59,0.0,77,9,71,0,Green
0,52,0.0,77,10,70,0,Green
0,33,0.0,86,9,74,0,Green
3,36,0.0,86,11,74,0,Green
0,55,0.0,77,7,71,0,Green
67,64,0.0,62,5,57,0,Green
57,72,0.0,59,6,56,0,Green
65,77,0.0,55,5,53,0,Green
59,30,0.0,80,2,67,0,Green
58,65,0.0,71,4,66,0,Green
50,53,0.0,73,6,66,0,Green
56,55,0.0,71,7,65,0,Green
27,49,0.0,73,7,65,0,Green
19,24,0.0,89,9,73,0,Green
22,24,0.0,80,6,66,0,Green
30,56,0.0,82,14,75,0,Green
37,60,0.01,82,11,76,0,Green
30,56,0.0,82,5,74,0,Green
36,64,0.01,75,2,70,0,Green
37,60,0.01,82,11,76,0,Green
51,83,0.0,64,7,61,0,Green
46,72,0.0,66,6,63,0,Green
48,75,0.0,66,6,63,0,Green
47,70,0.0,68,6,64,0,Green
56,66,0.0,71,5,67,0,Green
63,66,0.0,71,6,66,0,Green
100,90,0.12,66,11,64,0,Green
37,68,0.0,75,3,70,0,Green
54,78,0.0,66,6,64,0,Green
77,93,0.03,75,6,73,0,Green
37,93,0.0,75,7,74,0,Green
93,90,0.12,68,9,67,0,Green
90,100,0.06,68,9,67,0,Green
87,93,0.05,71,8,70,0,Green
86,84,0.04,73,9,70,0,Green
91,76,0.03,71,6,68,0,Green
90,73,0.01,75,5,71,0,Green
74,93,0.04,71,5,70,0,Green
84,84,0.05,75,7,72,0,Green
83,68,0.01,75,6,71,0,Green
92,96,0.19,66,5,65,0,Green
86,61,0.01,75,5,69,0,Green
90,68,0.01,75,4,71,0,Green
97,84,0.12,73,7,70,0,Green
90,84,0.05,71,7,69,0,Green
84,87,0.05,73,5,72,0,Green
83,84,0.07,75,5,73,0,Green
3,58,0.0,82,6,75,0,Green
40,71,0.04,80,4,75,0,Green
7,69,0.0,78,5,74,0,Green
5,62,0.01,82,3,75,0,Green
39,62,0.0,82,5,75,0,Green
7,69,0.0,78,5,74,0,Green
37,81,0.0,77,5,74,0,Green
20,73,0.0,77,6,74,0,Green
39,74,0.0,78,3,75,0,Green
45,66,0.0,78,5,73,0,Green
99,78,0.01,75,6,71,0,Green
98,96,0.2,68,5,67,0,Green
98,100,0.22,66,6,65,0,Green
89,87,0.05,69,17,67,0,Green
75,71,0.0,75,13,70,0,Green
93,84,0.02,71,8,69,0,Green
96,84,0.1,69,10,67,0,Green
1,40,0.0,82,5,72,0,Green
1,40,0.0,82,5,72,0,Green
24,76,0.0,71,16,67,0,Green
14,64,0.0,80,5,75,0,Green
18,64,0.0,80,5,74,0,Green
19,66,0.0,78,5,73,0,Green
22,68,0.0,77,5,72,0,Green
3,66,0.0,80,5,74,0,Green
12,66,0.0,80,5,74,0,Green
14,62,0.0,80,3,75,0,Green
83,81,0.0,69,6,67,0,Green
24,69,0.0,82,6,77,1,Yellow
56,71,0.0,82,6,77,1,Yellow
8,58,0.0,82,6,76,0,Green
8,62,0.0,80,5,74,0,Green
5,60,0.0,82,5,75,0,Green
9,54,0.0,84,6,76,0,Green
30,65,0.0,82,5,77,1,Yellow
7,62,0.0,80,5,75,0,Green
5,62,0.0,82,5,75,0,Green
10,67,0.0,82,6,76,0,Green
9,60,0.0,82,5,76,0,Green
59,71,0.0,77,7,73,0,Green
51,74,0.0,82,9,77,1,Yellow
28,60,0.0,82,6,75,0,Green
19,69,0.0,82,5,77,1,Yellow
47,84,0.0,80,9,78,1,Yellow
50,65,0.0,84,9,79,1,Yellow
69,74,0.0,86,8,81,1,Yellow
29,56,0.0,84,7,76,0,Green
46,61,0.0,86,7,79,1,Yellow
68,81,0.0,73,10,70,0,Green
75,73,0.0,69,9,66,0,Green
47,56,0.0,80,9,72,0,Green
16,63,0.0,82,9,75,0,Green
82,84,0.03,66,9,64,0,Green
76,70,0.05,87,9,82,2,Orange
81,82,0.05,84,6,81,1,Yellow
57,72,0.08,89,7,84,2,Orange
74,74,0.49,86,7,82,2,Orange
64,82,0.28,84,6,81,1,Yellow
79,85,0.39,84,8,81,1,Yellow
13,72,0.0,89,5,85,3,Red
15,82,0.19,86,8,84,2,Orange
70,72,0.2,87,7,82,2,Orange
63,70,0.07,89,5,84,2,Orange
57,74,0.11,86,5,82,2,Orange
76,82,0.3,84,8,81,1,Yellow
58,74,0.13,86,5,82,2,Orange
9,82,0.01,86,10,83,2,Orange
50,74,0.51,87,11,83,2,Orange
58,90,0.7,82,8,81,1,Yellow
50,82,0.25,86,12,83,2,Orange
63,72,0.16,89,7,85,3,Red
57,79,0.25,87,7,84,2,Orange
34,74,0.11,87,7,83,2,Orange
56,85,0.12,82,5,80,1,Yellow
9,72,0.0,89,5,85,3,Red
11,77,0.0,87,5,84,2,Orange
28,59,0.0,86,12,79,1,Yellow
17,65,0.0,84,12,77,1,Yellow
18,63,0.0,84,7,77,1,Yellow
57,87,0.3,84,7,82,2,Orange
44,82,0.12,84,7,82,2,Orange
34,85,0.25,84,8,82,2,Orange
11,72,0.03,89,6,84,2,Orange
38,82,0.15,86,11,82,2,Orange
7,77,0.0,87,5,84,2,Orange
80,74,0.39,86,6,82,2,Orange
82,79,0.17,86,6,82,2,Orange
8,72,0.0,89,7,84,2,Orange
9,14,0.0,95,12,75,0,Green
1,27,0.0,93,4,77,1,Yellow
1,26,0.0,93,6,78,1,Yellow
0,32,0.0,91,5,77,1,Yellow
16,34,0.0,95,3,81,1,Yellow
9,31,0.0,87,7,74,0,Green
1,56,0.0,89,8,81,1,Yellow
27,59,0.0,87,6,80,1,Yellow
1,54,0.0,89,6,81,1,Yellow
1,47,0.0,87,5,78,1,Yellow
1,32,0.0,91,5,78,1,Yellow
5,26,0.0,84,6,70,0,Green
1,46,0.0,86,6,76,0,Green
2,51,0.0,86,6,77,1,Yellow
31,40,0.0,84,5,73,0,Green
31,40,0.0,84,5,73,0,Green
0,59,0.0,84,6,77,1,Yellow
1,57,0.0,84,5,76,0,Green
2,57,0.0,84,8,76,0,Green
2,59,0.0,82,7,76,0,Green
9,53,0.0,82,5,75,0,Green
42,51,0.0,80,6,72,0,Green
9,9,0.0,109,6,82,2,Orange
7,10,0.0,102,11,77,1,Yellow
25,21,0.0,78,7,62,0,Green
5,8,0.0,109,5,83,2,Orange
8,13,0.0,95,10,74,0,Green
5,14,0.0,91,13,70,0,Green
8,13,0.0,96,12,74,0,Green
7,14,0.0,93,9,72,0,Green
7,10,0.0,102,5,79,1,Yellow
8,9,0.0,109,4,83,2,Orange
6,9,0.0,109,9,83,2,Orange
22,16,0.0,89,6,70,0,Green
6,13,0.0,98,9,75,0,Green
7,10,0.0,107,5,80,1,Yellow
6,11,0.0,105,9,80,1,Yellow
5,8,0.0,111,5,84,2,Orange
6,13,0.0,96,12,74,0,Green
8,9,0.0,105,5,81,1,Yellow
6,10,0.0,107,6,82,2,Orange
8,9,0.0,109,4,83,2,Orange
8,9,0.0,109,5,82,2,Orange
7,9,0.0,109,5,82,2,Orange
6,9,0.0,109,5,81,1,Yellow
6,9,0.0,109,5,81,1,Yellow
6,10,0.0,105,6,79,1,Yellow
7,11,0.0,104,5,81,1,Yellow
7,13,0.0,93,10,71,0,Green
8,12,0.0,96,10,73,0,Green
8,13,0.0,91,9,70,0,Green
11,10,0.0,98,10,74,0,Green
5,15,0.0,102,11,81,1,Yellow
12,13,0.0,91,9,71,0,Green
13,14,0.0,91,12,72,0,Green
24,21,0.0,86,5,70,0,Green
48,34,0.0,75,7,63,0,Green
9,20,0.0,91,7,73,0,Green
43,15,0.0,87,6,69,0,Green
37,13,0.0,91,7,71,0,Green
27,19,0.0,84,9,67,0,Green
15,14,0.0,93,6,73,0,Green
21,15,0.0,91,8,71,0,Green
14,15,0.0,87,5,69,0,Green
52,18,0.0,84,7,66,0,Green
5,20,0.0,86,9,69,0,Green
6,19,0.0,91,3,73,0,Green
6,19,0.0,91,3,73,0,Green
9,23,0.0,86,9,70,0,Green
9,18,0.0,84,5,67,0,Green
8,13,0.0,91,5,72,0,Green
5,15,0.0,91,4,71,0,Green
9,14,0.0,87,7,68,0,Green
10,11,0.0,102,7,79,1,Yellow
7,13,0.0,93,2,73,0,Green
8,12,0.0,93,3,73,0,Green
4,13,0.0,89,3,70,0,Green
5,16,0.0,89,4,71,0,Green
13,12,0.0,91,4,70,0,Green
1,20,0.0,78,13,63,0,Green
6,14,0.0,84,5,66,0,Green
3,15,0.0,82,8,65,0,Green
4,21,0.0,80,5,65,0,Green
4,16,0.0,91,3,73,0,Green
6,15,0.0,91,4,72,0,Green
5,17,0.0,86,6,69,0,Green
5,20,0.0,84,5,68,0,Green
4,9,0.0,102,8,78,1,Yellow
6,7,0.0,98,12,73,0,Green
3,14,0.0,84,9,66,0,Green
3,13,0.0,86,10,67,0,Green
8,10,0.0,104,4,80,1,Yellow
3,12,0.0,86,5,67,0,Green
10,14,0.0,89,8,69,0,Green
5,8,0.0,93,9,70,0,Green
12,16,0.0,87,8,69,0,Green
3,12,0.0,98,11,76,0,Green
5,11,0.0,95,11,73,0,Green
3,9,0.0,104,6,80,1,Yellow
12,14,0.0,87,7,68,0,Green
3,14,0.0,84,9,66,0,Green
30,78,0.0,69,7,67,0,Green
6,8,0.0,107,5,82,2,Orange
0,13,0.0,102,12,79,1,Yellow
4,12,0.0,107,6,83,2,Orange
30,78,0.0,69,7,67,0,Green
3,9,0.0,109,6,84,2,Orange
0,14,0.0,100,16,79,1,Yellow
0,14,0.0,104,14,81,1,Yellow
0,36,0.0,86,8,75,0,Green
0,60,0.0,77,5,70,0,Green
2,8,0.0,96,7,74,0,Green
1,8,0.0,95,10,73,0,Green
0,14,0.0,91,13,72,0,Green
0,36,0.0,86,8,75,0,Green
4,7,0.0,96,6,73,0,Green
0,13,0.0,91,16,71,0,Green
0,15,0.0,87,14,70,0,Green
6,8,0.0,102,10,77,1,Yellow
6,68,0.0,68,3,64,0,Green
3,22,0.0,93,5,77,1,Yellow
1,17,0.0,89,8,71,0,Green
1,66,0.0,71,3,67,0,Green
1,81,0.0,68,15,64,0,Green
0,60,0.0,77,8,70,0,Green
3,34,0.0,87,5,75,0,Green
5,26,0.0,91,5,75,0,Green
0,44,0.0,82,6,72,0,Green
6,28,0.0,91,5,77,1,Yellow
30,81,0.0,64,10,62,0,Green
2,33,0.0,89,5,75,0,Green
0,29,0.0,89,5,75,0,Green
3,23,0.0,93,4,76,0,Green
0,36,0.0,86,8,75,0,Green
4,22,0.0,93,5,76,0,Green
3,29,0.0,91,5,76,0,Green
3,20,0.0,93,5,75,0,Green
0,52,0.0,75,4,67,0,Green
5,7,0.0,109,5,82,2,Orange
1,7,0.0,100,7,76,0,Green
2,21,0.0,93,5,75,0,Green
0,29,0.0,89,5,75,0,Green
2,25,0.0,93,4,78,1,Yellow
6,10,0.0,104,9,80,1,Yellow
0,13,0.0,102,12,79,1,Yellow
5,18,0.0,95,3,76,0,Green
3,18,0.0,86,5,70,0,Green
28,73,0.0,71,7,67,0,Green
10,40,0.0,78,3,68,0,Green
3,19,0.0,87,6,71,0,Green
2,16,0.0,82,3,66,0,Green
2,16,0.0,82,2,65,0,Green
2,54,0.0,77,4,69,0,Green
1,64,0.0,73,7,68,0,Green
0,64,0.0,75,6,69,0,Green
0,64,0.0,75,8,69,0,Green
1,59,0.0,73,10,67,0,Green
0,38,0.0,84,9,73,0,Green
1,41,0.0,82,11,72,0,Green
1,64,0.0,75,5,69,0,Green
67,70,0.0,60,4,57,0,Green
57,78,0.0,59,4,57,0,Green
65,83,0.0,55,4,52,0,Green
37,35,0.0,77,4,66,0,Green
59,68,0.0,68,4,64,0,Green
62,59,0.0,71,6,65,0,Green
50,57,0.0,71,5,64,0,Green
50,55,0.0,71,6,64,0,Green
19,28,0.0,87,9,73,0,Green
9,28,0.0,78,9,66,0,Green
20,66,0.0,78,12,72,0,Green
35,76,0.01,75,10,71,0,Green
11,73,0.0,73,5,68,0,Green
45,73,0.01,68,3,64,0,Green
35,76,0.01,75,10,71,0,Green
60,84,0.0,64,7,61,0,Green
53,84,0.0,62,5,60,0,Green
53,84,0.0,64,6,61,0,Green
50,81,0.0,64,6,61,0,Green
56,73,0.0,68,5,64,0,Green
62,71,0.0,69,6,65,0,Green
100,90,0.12,64,11,63,0,Green
48,73,0.0,73,3,68,0,Green
55,84,0.0,64,6,62,0,Green
84,94,0.03,73,5,72,0,Green
46,97,0.0,73,6,72,0,Green
97,97,0.12,66,9,64,0,Green
97,100,0.06,66,9,66,0,Green
87,97,0.05,69,8,68,0,Green
92,90,0.02,69,9,68,0,Green
96,81,0.02,68,6,65,0,Green
89,79,0.01,75,5,71,0,Green
76,94,0.04,71,5,69,0,Green
90,93,0.02,69,8,68,0,Green
87,71,0.01,73,6,69,0,Green
95,100,0.09,62,5,61,0,Green
85,66,0.01,73,5,68,0,Green
89,74,0.01,73,3,69,0,Green
97,84,0.12,71,7,69,0,Green
93,93,0.02,68,8,67,0,Green
87,87,0.05,73,5,70,0,Green
82,85,0.07,75,4,72,0,Green
8,67,0.0,78,5,73,0,Green
38,79,0.04,77,3,74,0,Green
14,76,0.0,75,5,72,0,Green
11,74,0.01,77,2,73,0,Green
45,65,0.0,80,7,73,0,Green
14,76,0.0,75,5,72,0,Green
53,87,0.0,75,8,72,0,Green
19,76,0.0,77,7,72,0,Green
26,79,0.0,77,6,73,0,Green
28,71,0.0,77,7,72,0,Green
99,82,0.01,73,6,70,0,Green
99,97,0.2,66,5,65,0,Green
99,100,0.22,66,6,65,0,Green
90,84,0.05,69,16,67,0,Green
75,73,0.0,73,13,68,0,Green
94,87,0.02,71,8,68,0,Green
96,81,0.1,71,10,68,0,Green
3,40,0.0,80,4,70,0,Green
3,41,0.0,82,4,70,0,Green
34,81,0.0,68,14,65,0,Green
17,69,0.0,78,5,73,0,Green
38,74,0.0,77,3,72,0,Green
30,74,0.0,77,5,72,0,Green
44,76,0.0,75,6,70,0,Green
20,74,0.0,77,3,72,0,Green
29,71,0.0,77,3,73,0,Green
37,71,0.0,77,3,72,0,Green
77,87,0.0,68,5,66,0,Green
31,77,0.0,78,6,74,0,Green
62,79,0.0,80,5,76,0,Green
9,67,0.0,80,4,74,0,Green
10,69,0.0,77,4,72,0,Green
5,71,0.0,77,3,73,0,Green
14,63,0.0,80,5,74,0,Green
46,77,0.0,80,4,75,0,Green
10,69,0.0,78,3,73,0,Green
10,71,0.0,77,4,73,0,Green
12,74,0.0,78,5,74,0,Green
11,69,0.0,80,4,74,0,Green
66,76,0.0,75,6,71,0,Green
47,82,0.0,80,7,76,0,Green
25,67,0.0,80,5,74,0,Green
16,77,0.0,80,4,75,0,Green
37,88,0.0,80,8,77,1,Yellow
52,72,0.0,82,6,77,1,Yellow
68,80,0.0,84,6,80,1,Yellow
32,69,0.0,80,5,74,0,Green
43,65,0.0,84,5,78,1,Yellow
73,84,0.0,71,8,69,0,Green
92,78,0.0,68,8,65,0,Green
72,62,0.0,77,8,71,0,Green
5,71,0.0,78,7,73,0,Green
83,84,0.03,66,7,64,0,Green
69,72,0.05,86,7,81,1,Yellow
77,82,0.05,84,4,81,1,Yellow
53,75,0.08,87,5,83,2,Orange
72,80,0.49,84,5,81,1,Yellow
58,88,0.28,82,5,79,1,Yellow
79,91,0.39,82,6,80,1,Yellow
13,77,0.0,87,5,84,2,Orange
26,85,0.19,86,6,83,2,Orange
74,77,0.2,86,6,81,1,Yellow
61,77,0.07,86,5,82,2,Orange
57,80,0.11,84,4,81,1,Yellow
76,88,0.3,82,6,80,1,Yellow
59,80,0.13,84,4,81,1,Yellow
21,80,0.01,86,9,82,2,Orange
47,77,0.51,86,10,82,2,Orange
49,94,0.7,82,6,80,1,Yellow
40,80,0.25,86,11,82,2,Orange
52,77,0.16,87,6,83,2,Orange
56,80,0.25,86,6,83,2,Orange
31,77,0.11,86,5,81,1,Yellow
65,85,0.12,82,4,79,1,Yellow
9,80,0.0,86,5,83,2,Orange
11,80,0.0,86,5,83,2,Orange
9,67,0.0,82,11,76,0,Green
15,65,0.0,84,12,78,1,Yellow
19,64,0.0,82,5,76,0,Green
60,91,0.3,82,5,81,1,Yellow
48,85,0.12,84,5,81,1,Yellow
38,85,0.25,84,6,82,2,Orange
15,77,0.03,86,5,82,2,Orange
44,82,0.15,86,9,82,2,Orange
7,82,0.0,86,5,82,2,Orange
70,77,0.39,84,5,80,1,Yellow
79,82,0.17,84,5,80,1,Yellow
7,72,0.0,87,5,82,2,Orange
9,13,0.0,95,11,74,0,Green
1,29,0.0,89,2,75,0,Green
2,26,0.0,91,5,76,0,Green
2,35,0.0,89,5,75,0,Green
10,38,0.0,93,3,80,1,Yellow
17,33,0.0,86,5,72,0,Green
1,61,0.0,86,9,80,1,Yellow
33,61,0.0,86,5,80,1,Yellow
2,63,0.0,86,7,79,1,Yellow
2,54,0.0,84,5,75,0,Green
1,35,0.0,89,3,75,0,Green
5,26,0.0,82,6,68,0,Green
1,51,0.0,84,5,74,0,Green
3,56,0.0,84,5,75,0,Green
28,44,0.0,82,4,71,0,Green
28,44,0.0,82,4,71,0,Green
1,64,0.0,82,5,75,0,Green
3,64,0.0,82,4,75,0,Green
6,60,0.0,82,7,75,0,Green
7,64,0.0,82,6,75,0,Green
8,60,0.0,78,4,72,0,Green
50,55,0.0,77,5,70,0,Green
6,10,0.0,104,5,79,1,Yellow
6,12,0.0,96,11,74,0,Green
23,26,0.0,71,5,58,0,Green
9,9,0.0,107,4,80,1,Yellow
11,14,0.0,91,7,70,0,Green
6,17,0.0,84,12,66,0,Green
7,15,0.0,93,10,72,0,Green
6,14,0.0,91,9,71,0,Green
11,11,0.0,100,3,76,0,Green
12,10,0.0,107,3,81,1,Yellow
7,9,0.0,107,6,81,1,Yellow
30,18,0.0,84,5,67,0,Green
5,14,0.0,93,9,73,0,Green
12,12,0.0,102,6,77,1,Yellow
6,12,0.0,100,9,76,0,Green
8,9,0.0,107,5,80,1,Yellow
5,15,0.0,91,12,70,0,Green
11,11,0.0,102,3,77,1,Yellow
11,12,0.0,100,5,76,0,Green
12,10,0.0,107,3,81,1,Yellow
8,10,0.0,105,5,80,1,Yellow
5,10,0.0,105,5,80,1,Yellow
4,10,0.0,105,5,80,1,Yellow
5,10,0.0,104,5,79,1,Yellow
5,11,0.0,100,7,76,0,Green
8,12,0.0,102,5,77,1,Yellow
8,15,0.0,89,11,69,0,Green
7,15,0.0,89,12,69,0,Green
7,15,0.0,86,9,67,0,Green
15,12,0.0,93,10,71,0,Green
8,14,0.0,102,7,79,1,Yellow
16,16,0.0,86,8,67,0,Green
16,16,0.0,87,11,68,0,Green
24,26,0.0,82,5,66,0,Green
48,38,0.0,71,7,60,0,Green
9,22,0.0,87,6,70,0,Green
43,19,0.0,84,5,66,0,Green
37,16,0.0,87,6,68,0,Green
29,21,0.0,80,9,63,0,Green
17,15,0.0,91,5,70,0,Green
22,17,0.0,87,7,68,0,Green
14,18,0.0,84,5,66,0,Green
52,21,0.0,78,6,62,0,Green
8,22,0.0,84,8,67,0,Green
8,23,0.0,86,2,70,0,Green
8,23,0.0,86,2,70,0,Green
9,27,0.0,82,6,67,0,Green
10,23,0.0,78,4,63,0,Green
14,17,0.0,86,4,67,0,Green
5,16,0.0,87,4,68,0,Green
9,16,0.0,82,7,65,0,Green
10,12,0.0,100,7,78,1,Yellow
7,15,0.0,91,2,70,0,Green
11,15,0.0,87,2,68,0,Green
9,17,0.0,84,2,66,0,Green
5,17,0.0,87,4,69,0,Green
13,14,0.0,86,4,66,0,Green
2,22,0.0,75,13,60,0,Green
8,17,0.0,80,4,62,0,Green
5,19,0.0,77,8,61,0,Green
4,26,0.0,75,5,61,0,Green
4,22,0.0,87,3,71,0,Green
6,21,0.0,84,4,69,0,Green
7,20,0.0,84,6,66,0,Green
7,23,0.0,80,5,65,0,Green
4,10,0.0,102,6,77,1,Yellow
8,8,0.0,93,10,69,0,Green
3,17,0.0,78,9,62,0,Green
3,15,0.0,80,10,62,0,Green
9,11,0.0,100,3,77,1,Yellow
3,15,0.0,80,5,63,0,Green
13,17,0.0,82,6,64,0,Green
6,9,0.0,89,5,67,0,Green
12,19,0.0,82,5,64,0,Green
7,13,0.0,93,9,71,0,Green
6,12,0.0,91,10,70,0,Green
5,10,0.0,102,5,77,1,Yellow
18,16,0.0,84,5,65,0,Green
3,17,0.0,78,9,62,0,Green
30,87,0.0,66,6,64,0,Green
6,10,0.0,102,6,78,1,Yellow
0,15,0.0,96,12,75,0,Green
7,14,0.0,102,7,79,1,Yellow
30,87,0.0,66,6,64,0,Green
13,9,0.0,105,5,80,1,Yellow
0,16,0.0,96,15,75,0,Green
0,17,0.0,98,15,77,1,Yellow
0,44,0.0,82,6,71,0,Green
0,70,0.0,71,5,67,0,Green
5,9,0.0,93,7,70,0,Green
4,10,0.0,91,9,69,0,Green
0,19,0.0,86,12,68,0,Green
0,44,0.0,82,6,71,0,Green
4,8,0.0,89,5,68,0,Green
0,19,0.0,84,16,67,0,Green
0,20,0.0,82,14,65,0,Green
8,9,0.0,98,9,73,0,Green
6,72,0.0,64,3,60,0,Green
4,25,0.0,91,3,75,0,Green
4,20,0.0,86,4,68,0,Green
5,78,0.0,64,2,60,0,Green
9,93,0.0,60,12,59,0,Green
1,66,0.0,71,6,65,0,Green
7,43,0.0,80,5,69,0,Green
8,30,0.0,87,5,73,0,Green
2,55,0.0,73,7,65,0,Green
4,34,0.0,86,5,73,0,Green
59,86,0.0,60,8,58,0,Green
2,42,0.0,82,5,71,0,Green
0,35,0.0,84,5,71,0,Green
2,29,0.0,87,4,73,0,Green
0,44,0.0,82,6,71,0,Green
3,26,0.0,87,4,72,0,Green
2,38,0.0,84,3,72,0,Green
4,26,0.0,86,4,71,0,Green
0,65,0.0,68,3,62,0,Green
5,8,0.0,104,5,78,1,Yellow
4,7,0.0,98,6,73,0,Green
3,21,0.0,86,4,69,0,Green
0,35,0.0,84,5,71,0,Green
4,28,0.0,91,4,75,0,Green
9,11,0.0,100,8,76,0,Green
0,15,0.0,96,12,75,0,Green
5,21,0.0,89,2,72,0,Green
3,22,0.0,82,5,67,0,Green
28,84,0.0,66,6,64,0,Green
10,48,0.0,73,3,65,0,Green
3,22,0.0,84,6,67,0,Green
3,19,0.0,77,3,61,0,Green
3,18,0.0,73,2,58,0,Green
5,61,0.0,69,3,63,0,Green
2,73,0.0,68,5,63,0,Green
2,73,0.0,68,5,64,0,Green
2,73,0.0,68,7,64,0,Green
2,68,0.0,68,10,62,0,Green
2,45,0.0,77,9,68,0,Green
2,50,0.0,75,12,67,0,Green
2,73,0.0,68,5,63,0,Green
67,72,0.0,60,4,57,0,Green
57,80,0.0,59,4,56,0,Green
65,83,0.0,55,4,52,0,Green
37,40,0.0,75,4,65,0,Green
58,73,0.0,66,5,62,0,Green
42,65,0.0,66,5,61,0,Green
46,63,0.0,66,5,61,0,Green
73,60,0.0,66,5,61,0,Green
19,34,0.0,84,8,71,0,Green
9,37,0.0,73,9,62,0,Green
20,66,0.0,78,12,72,0,Green
35,76,0.01,75,10,71,0,Green
11,73,0.0,73,5,68,0,Green
45,73,0.01,68,3,64,0,Green
35,76,0.01,75,10,71,0,Green
70,86,0.0,62,6,60,0,Green
59,93,0.0,59,4,58,0,Green
59,93,0.0,60,5,59,0,Green
54,89,0.0,60,6,59,0,Green
56,75,0.0,66,5,63,0,Green
60,78,0.0,66,4,63,0,Green
100,86,0.31,66,10,63,0,Green
50,81,0.0,68,2,65,0,Green
55,89,0.0,62,6,61,0,Green
79,100,0.03,71,5,71,0,Green
49,96,0.0,73,6,71,0,Green
97,100,0.12,64,8,64,0,Green
97,100,0.06,66,8,65,0,Green
97,100,0.05,68,7,68,0,Green
89,93,0.02,68,9,66,0,Green
94,84,0.02,68,5,65,0,Green
100,81,0.03,73,5,69,0,Green
80,96,0.04,68,5,66,0,Green
87,93,0.02,68,7,67,0,Green
88,78,0.0,71,6,68,0,Green
93,100,0.09,62,6,62,0,Green
87,70,0.0,71,4,67,0,Green
97,78,0.01,71,2,68,0,Green
97,87,0.12,71,7,68,0,Green
91,93,0.02,68,7,66,0,Green
93,90,0.05,71,5,70,0,Green
83,96,0.07,71,4,69,0,Green
6,81,0.0,73,3,69,0,Green
49,90,0.04,73,2,71,0,Green
16,84,0.0,73,4,70,0,Green
10,87,0.01,73,2,70,0,Green
53,79,0.0,75,8,72,0,Green
16,84,0.0,73,4,70,0,Green
62,100,0.0,71,8,70,0,Green
24,84,0.0,73,8,71,0,Green
38,93,0.0,73,7,71,0,Green
33,84,0.0,73,7,70,0,Green
99,84,0.01,73,5,70,0,Green
100,96,0.2,66,5,65,0,Green
100,100,0.22,66,6,65,0,Green
91,84,0.0,69,15,67,0,Green
75,73,0.0,73,12,68,0,Green
97,90,0.02,69,7,67,0,Green
97,84,0.1,69,10,67,0,Green
1,50,0.0,75,3,67,0,Green
2,52,0.0,75,3,67,0,Green
27,81,0.0,68,13,65,0,Green
16,76,0.0,77,4,72,0,Green
43,81,0.0,73,2,70,0,Green
39,81,0.0,75,5,71,0,Green
48,87,0.0,71,5,68,0,Green
14,84,0.0,73,1,70,0,Green
21,76,0.0,75,2,72,0,Green
