Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
17,75,0.0,64,2,63,0,Green
28,81,0.0,64,2,62,0,Green
25,73,0.0,66,2,63,0,Green
21,75,0.0,66,2,63,0,Green
14,78,0.0,64,7,61,0,Green
1,66,0.0,68,5,65,0,Green
2,70,0.0,66,7,64,0,Green
56,93,0.0,59,2,58,0,Green
39,77,0.0,53,6,52,0,Green
15,74,0.0,53,5,51,0,Green
42,83,0.0,50,6,48,0,Green
22,39,0.0,60,9,54,0,Green
40,80,0.0,55,4,53,0,Green
32,75,0.0,55,5,54,0,Green
30,75,0.0,55,6,54,0,Green
38,75,0.0,55,3,54,0,Green
10,67,0.0,59,2,56,0,Green
23,59,0.0,53,4,49,0,Green
23,62,0.0,84,13,79,1,Yellow
37,55,0.01,86,11,80,1,Yellow
14,55,0.0,84,7,80,1,Yellow
56,60,0.01,80,7,76,0,Green
37,55,0.01,86,11,80,1,Yellow
91,78,0.0,64,4,61,0,Green
92,75,0.0,64,2,61,0,Green
92,78,0.0,62,4,60,0,Green
91,80,0.0,60,4,59,0,Green
89,70,0.0,66,4,62,0,Green
95,80,0.0,62,4,59,0,Green
93,90,0.07,64,11,62,0,Green
75,73,0.0,68,3,65,0,Green
93,78,0.0,64,5,61,0,Green
90,84,0.01,73,9,72,0,Green
79,87,0.01,73,9,72,0,Green
100,90,0.06,66,7,64,0,Green
99,90,0.06,66,7,64,0,Green
98,87,0.04,68,7,67,0,Green
100,90,0.02,66,7,65,0,Green
100,90,0.02,64,5,63,0,Green
100,93,0.09,71,6,70,0,Green
96,93,0.01,66,8,65,0,Green
100,96,0.03,66,7,65,0,Green
98,87,0.1,69,6,68,0,Green
100,100,0.15,59,6,59,0,Green
98,81,0.08,71,7,68,0,Green
98,81,0.06,73,5,71,0,Green
97,81,0.01,71,6,68,0,Green
100,93,0.04,64,7,63,0,Green
96,87,0.02,68,7,67,0,Green
96,78,0.03,71,7,69,0,Green
71,76,0.01,75,7,73,0,Green
88,81,0.01,73,6,72,0,Green
66,81,0.0,75,5,74,0,Green
80,79,0.01,75,5,72,0,Green
96,87,0.0,71,7,69,0,Green
66,81,0.0,75,5,74,0,Green
97,96,0.0,69,7,69,0,Green
94,90,0.0,71,9,69,0,Green
95,100,0.01,66,4,67,0,Green
95,100,0.03,66,5,67,0,Green
99,90,0.03,71,7,69,0,Green
100,93,0.1,68,5,66,0,Green
100,100,0.07,66,3,65,0,Green
72,76,0.0,71,15,68,0,Green
88,76,0.0,71,11,69,0,Green
94,90,0.0,68,10,67,0,Green
82,93,0.0,68,8,67,0,Green
1,51,0.0,73,4,67,0,Green
1,51,0.0,73,4,67,0,Green
23,68,0.0,71,15,68,0,Green
39,74,0.0,78,3,76,0,Green
53,76,0.0,77,3,76,0,Green
94,100,0.0,68,5,69,0,Green
93,96,0.07,68,5,67,0,Green
37,79,0.0,77,2,77,1,Yellow
38,74,0.0,78,3,77,1,Yellow
63,76,0.0,77,3,75,0,Green
82,93,0.06,68,3,67,0,Green
50,72,0.0,82,3,80,1,Yellow
24,74,0.0,82,2,81,1,Yellow
55,77,0.0,80,3,79,1,Yellow
37,79,0.0,78,2,77,1,Yellow
25,85,0.0,78,2,78,1,Yellow
30,76,0.0,80,2,78,1,Yellow
42,82,0.0,78,3,78,1,Yellow
28,79,0.0,78,2,77,1,Yellow
47,71,0.0,80,2,78,1,Yellow
55,77,0.03,82,3,80,1,Yellow
55,74,0.0,82,3,79,1,Yellow
48,84,0.0,75,5,74,0,Green
6,72,0.0,82,5,79,1,Yellow
15,76,0.0,78,4,77,1,Yellow
37,85,0.0,78,3,78,1,Yellow
19,82,0.0,82,5,81,1,Yellow
9,72,0.0,82,5,79,1,Yellow
9,72,0.0,82,6,80,1,Yellow
15,63,0.0,82,6,78,1,Yellow
17,67,0.0,82,6,79,1,Yellow
18,78,0.0,71,5,70,0,Green
73,76,0.0,73,6,72,0,Green
39,62,0.0,77,4,74,0,Green
4,63,0.0,84,6,81,1,Yellow
72,90,0.06,69,5,70,0,Green
31,72,0.0,84,6,81,1,Yellow
64,82,0.17,84,4,82,2,Orange
14,70,0.0,89,4,86,3,Red
54,82,0.04,86,5,84,2,Orange
46,77,0.19,86,4,84,2,Orange
37,72,0.04,89,5,86,3,Red
26,72,0.0,89,6,86,3,Red
6,80,0.01,87,5,86,3,Red
33,80,0.0,86,6,85,3,Red
28,80,0.0,86,5,85,3,Red
36,80,0.0,86,5,85,3,Red
39,72,0.04,89,5,86,3,Red
36,80,0.0,86,5,85,3,Red
39,80,0.01,87,5,86,3,Red
22,75,0.0,89,6,86,3,Red
43,77,0.07,87,5,85,3,Red
12,77,0.0,87,6,86,3,Red
11,70,0.0,89,5,86,3,Red
13,75,0.0,89,5,86,3,Red
12,75,0.0,87,5,85,3,Red
46,77,0.57,86,3,84,2,Orange
34,68,0.0,91,6,88,4,Black
30,75,0.0,89,6,86,3,Red
28,68,0.01,86,11,82,2,Orange
29,68,0.0,86,13,81,1,Yellow
42,63,0.07,87,8,84,2,Orange
37,75,0.02,87,5,85,3,Red
29,75,0.06,87,5,85,3,Red
21,72,0.02,89,5,86,3,Red
5,70,0.0,89,4,86,3,Red
22,75,0.02,87,6,85,3,Red
37,72,0.0,89,6,86,3,Red
52,82,0.03,86,5,84,2,Orange
42,75,0.02,86,3,84,2,Orange
17,70,0.0,89,4,87,4,Black
2,31,0.0,80,6,68,0,Green
2,40,0.0,84,5,75,0,Green
2,36,0.0,84,5,75,0,Green
2,41,0.0,84,4,76,0,Green
10,52,0.0,89,2,82,2,Orange
62,51,0.0,80,5,73,0,Green
1,67,0.0,84,4,81,1,Yellow
48,68,0.0,86,4,82,2,Orange
2,63,0.0,86,4,81,1,Yellow
1,53,0.0,82,5,76,0,Green
0,41,0.0,84,5,76,0,Green
0,41,0.0,73,3,66,0,Green
0,55,0.0,82,2,77,1,Yellow
6,59,0.0,82,5,78,1,Yellow
9,60,0.0,80,4,76,0,Green
9,60,0.0,80,4,76,0,Green
1,67,0.0,80,2,77,1,Yellow
4,57,0.0,82,2,78,1,Yellow
2,61,0.0,82,4,78,1,Yellow
1,63,0.0,80,4,77,1,Yellow
11,58,0.0,80,3,76,0,Green
28,62,0.0,80,5,76,0,Green
5,12,0.0,104,7,84,2,Orange
4,12,0.0,102,12,82,2,Orange
13,19,0.0,82,11,68,0,Green
2,9,0.0,102,5,81,1,Yellow
37,12,0.0,95,10,76,0,Green
1,15,0.0,93,12,76,0,Green
5,17,0.0,93,12,77,1,Yellow
17,17,0.0,91,12,76,0,Green
37,11,0.0,100,2,80,1,Yellow
36,11,0.0,100,5,81,1,Yellow
36,11,0.0,100,5,80,1,Yellow
21,17,0.0,87,4,73,0,Green
5,13,0.0,102,13,82,2,Orange
4,12,0.0,102,9,82,2,Orange
4,12,0.0,104,10,83,2,Orange
2,11,0.0,105,6,85,3,Red
2,16,0.0,96,7,79,1,Yellow
3,13,0.0,104,9,83,2,Orange
1,11,0.0,102,8,81,1,Yellow
36,11,0.0,100,5,81,1,Yellow
5,12,0.0,104,7,84,2,Orange
5,12,0.0,104,6,85,3,Red
4,12,0.0,104,6,85,3,Red
5,13,0.0,104,6,84,2,Orange
3,12,0.0,104,7,84,2,Orange
12,12,0.0,102,11,81,1,Yellow
1,15,0.0,95,14,77,1,Yellow
2,17,0.0,95,13,78,1,Yellow
2,14,0.0,93,13,75,0,Green
2,11,0.0,98,13,78,1,Yellow
37,18,0.0,95,7,79,1,Yellow
0,26,0.0,82,8,70,0,Green
2,23,0.0,84,12,70,0,Green
7,30,0.0,80,2,69,0,Green
6,34,0.0,73,4,64,0,Green
1,34,0.0,80,2,70,0,Green
6,27,0.0,77,4,66,0,Green
8,24,0.0,82,4,69,0,Green
3,28,0.0,78,9,67,0,Green
2,25,0.0,84,4,71,0,Green
2,26,0.0,82,4,70,0,Green
27,30,0.0,77,7,67,0,Green
34,23,0.0,77,6,65,0,Green
1,25,0.0,80,2,68,0,Green
5,23,0.0,80,7,68,0,Green
5,23,0.0,80,7,68,0,Green
1,32,0.0,77,3,67,0,Green
9,30,0.0,75,7,65,0,Green
7,25,0.0,80,3,67,0,Green
21,22,0.0,84,8,70,0,Green
9,19,0.0,82,6,67,0,Green
13,19,0.0,89,3,74,0,Green
42,24,0.0,80,2,68,0,Green
15,22,0.0,80,3,67,0,Green
14,22,0.0,80,5,67,0,Green
23,23,0.0,82,8,68,0,Green
18,17,0.0,84,4,68,0,Green
3,20,0.0,80,8,66,0,Green
0,17,0.0,82,14,66,0,Green
3,15,0.0,86,10,69,0,Green
2,18,0.0,82,12,67,0,Green
16,46,0.0,71,4,64,0,Green
0,32,0.0,75,7,65,0,Green
3,26,0.0,77,9,65,0,Green
2,31,0.0,71,11,62,0,Green
22,10,0.0,95,4,77,1,Yellow
9,8,0.0,93,2,73,0,Green
4,20,0.0,75,2,63,0,Green
6,19,0.0,75,2,63,0,Green
39,12,0.0,98,2,80,1,Yellow
2,17,0.0,77,4,64,0,Green
45,15,0.0,86,6,70,0,Green
1,9,0.0,87,4,70,0,Green
33,15,0.0,91,5,75,0,Green
18,11,0.0,95,8,76,0,Green
37,11,0.0,91,8,73,0,Green
26,10,0.0,96,2,77,1,Yellow
0,16,0.0,77,4,64,0,Green
4,20,0.0,75,2,63,0,Green
22,71,0.0,71,7,70,0,Green
1,8,0.0,102,5,81,1,Yellow
1,9,0.0,102,3,81,1,Yellow
1,16,0.0,96,3,80,1,Yellow
22,71,0.0,71,7,70,0,Green
2,10,0.0,100,3,80,1,Yellow
2,12,0.0,100,5,80,1,Yellow
2,15,0.0,100,3,82,2,Orange
3,41,0.0,80,1,72,0,Green
13,66,0.0,73,2,70,0,Green
2,16,0.0,82,6,69,0,Green
4,21,0.0,84,2,71,0,Green
2,12,0.0,86,3,70,0,Green
3,41,0.0,80,1,72,0,Green
1,16,0.0,86,1,72,0,Green
0,16,0.0,86,9,71,0,Green
0,15,0.0,86,10,71,0,Green
1,8,0.0,93,2,75,0,Green
0,53,0.0,73,2,68,0,Green
1,36,0.0,80,3,72,0,Green
2,32,0.0,75,4,66,0,Green
4,63,0.0,68,1,66,0,Green
15,84,0.0,64,5,64,0,Green
8,66,0.0,71,2,68,0,Green
1,48,0.0,75,3,70,0,Green
1,48,0.0,75,5,70,0,Green
1,66,0.0,71,4,68,0,Green
0,53,0.0,73,5,69,0,Green
31,81,0.0,64,3,64,0,Green
1,63,0.0,69,2,67,0,Green
1,44,0.0,73,6,67,0,Green
0,57,0.0,71,3,67,0,Green
3,41,0.0,80,1,72,0,Green
1,50,0.0,73,3,68,0,Green
1,57,0.0,73,3,69,0,Green
1,35,0.0,78,5,70,0,Green
2,28,0.0,80,2,69,0,Green
1,10,0.0,100,5,80,1,Yellow
1,20,0.0,82,1,70,0,Green
0,27,0.0,87,5,75,0,Green
1,44,0.0,73,6,67,0,Green
2,45,0.0,77,3,71,0,Green
17,11,0.0,98,5,79,1,Yellow
1,9,0.0,102,3,81,1,Yellow
5,30,0.0,84,3,73,0,Green
1,34,0.0,73,3,65,0,Green
18,68,0.0,71,7,70,0,Green
1,38,0.0,69,4,62,0,Green
4,34,0.0,73,2,65,0,Green
1,25,0.0,77,2,65,0,Green
1,20,0.0,78,2,66,0,Green
12,68,0.0,68,3,65,0,Green
21,73,0.0,68,3,66,0,Green
13,66,0.0,69,2,67,0,Green
9,68,0.0,69,2,67,0,Green
6,70,0.0,66,7,64,0,Green
0,57,0.0,73,6,68,0,Green
0,61,0.0,71,7,67,0,Green
18,84,0.0,62,2,63,0,Green
23,74,0.0,55,5,55,0,Green
10,69,0.0,55,6,53,0,Green
28,80,0.0,50,5,50,0,Green
3,34,0.0,62,10,56,0,Green
15,72,0.0,57,5,56,0,Green
11,64,0.0,59,6,56,0,Green
9,64,0.0,59,7,56,0,Green
6,62,0.0,59,4,56,0,Green
0,56,0.0,62,2,59,0,Green
9,47,0.0,55,6,51,0,Green
23,62,0.0,84,13,79,1,Yellow
37,55,0.01,86,11,80,1,Yellow
14,55,0.0,84,7,80,1,Yellow
56,60,0.01,80,7,76,0,Green
37,55,0.01,86,11,80,1,Yellow
91,75,0.0,64,5,62,0,Green
91,70,0.0,66,2,63,0,Green
93,73,0.0,64,3,62,0,Green
90,75,0.0,62,3,60,0,Green
91,68,0.0,66,3,63,0,Green
92,78,0.0,62,4,61,0,Green
93,90,0.07,64,11,62,0,Green
79,71,0.0,69,2,67,0,Green
93,73,0.0,66,4,63,0,Green
91,76,0.01,75,10,73,0,Green
79,82,0.01,75,9,73,0,Green
100,87,0.06,66,7,64,0,Green
100,84,0.06,68,7,66,0,Green
99,84,0.04,68,8,67,0,Green
100,90,0.02,66,7,66,0,Green
100,90,0.02,64,5,64,0,Green
100,90,0.09,73,6,71,0,Green
97,87,0.01,68,8,66,0,Green
100,97,0.03,66,7,65,0,Green
97,81,0.1,71,6,69,0,Green
100,100,0.15,59,6,60,0,Green
96,79,0.08,71,7,69,0,Green
97,76,0.06,75,5,72,0,Green
95,79,0.01,71,7,69,0,Green
100,93,0.04,64,6,64,0,Green
98,81,0.02,69,7,67,0,Green
97,79,0.03,71,7,69,0,Green
70,69,0.01,78,7,75,0,Green
88,74,0.01,75,6,73,0,Green
63,79,0.0,77,6,76,0,Green
78,76,0.01,75,5,74,0,Green
96,84,0.0,71,7,70,0,Green
63,79,0.0,77,6,76,0,Green
96,100,0.0,69,7,70,0,Green
90,90,0.0,71,9,71,0,Green
95,100,0.01,68,5,68,0,Green
94,97,0.03,68,5,68,0,Green
99,87,0.03,71,8,70,0,Green
100,90,0.1,68,5,67,0,Green
99,100,0.07,66,4,67,0,Green
68,76,0.0,71,14,69,0,Green
89,74,0.0,73,11,71,0,Green
94,87,0.0,69,10,68,0,Green
84,84,0.0,68,9,67,0,Green
2,44,0.0,77,5,71,0,Green
2,44,0.0,77,5,71,0,Green
27,62,0.0,73,15,70,0,Green
39,72,0.0,80,4,78,1,Yellow
52,72,0.0,78,3,77,1,Yellow
91,100,0.0,69,5,70,0,Green
92,97,0.07,68,5,68,0,Green
38,72,0.0,80,2,78,1,Yellow
38,69,0.0,80,4,78,1,Yellow
61,74,0.0,78,3,77,1,Yellow
80,93,0.06,68,4,68,0,Green
53,67,0.0,84,2,82,2,Orange
29,72,0.0,84,2,82,2,Orange
51,72,0.0,82,2,81,1,Yellow
32,77,0.0,80,3,79,1,Yellow
15,77,0.0,80,2,79,1,Yellow
22,74,0.0,80,3,80,1,Yellow
36,77,0.0,80,3,80,1,Yellow
21,77,0.0,80,2,79,1,Yellow
47,69,0.0,82,3,79,1,Yellow
52,72,0.01,84,3,82,2,Orange
52,70,0.0,84,2,81,1,Yellow
56,79,0.0,77,5,76,0,Green
10,65,0.0,84,8,82,2,Orange
14,69,0.0,80,5,79,1,Yellow
35,77,0.0,82,4,81,1,Yellow
16,82,0.0,82,5,82,2,Orange
14,63,0.0,84,7,82,2,Orange
13,67,0.0,84,6,82,2,Orange
19,61,0.0,84,8,80,1,Yellow
24,65,0.0,84,6,81,1,Yellow
13,76,0.0,73,6,73,0,Green
73,71,0.0,75,7,73,0,Green
39,56,0.0,80,5,77,1,Yellow
10,61,0.0,86,7,83,2,Orange
81,90,0.06,71,5,71,0,Green
31,68,0.0,86,7,83,2,Orange
62,77,0.17,86,5,84,2,Orange
16,64,0.0,91,5,88,4,Black
57,77,0.04,87,5,86,3,Red
46,75,0.18,87,5,86,3,Red
37,70,0.04,89,6,88,4,Black
26,75,0.0,89,6,87,4,Black
7,77,0.01,89,6,88,4,Black
36,73,0.0,89,6,87,4,Black
31,73,0.0,89,5,88,4,Black
38,73,0.0,89,5,88,4,Black
39,70,0.04,89,6,88,4,Black
38,73,0.0,89,5,88,4,Black
28,80,0.01,87,7,87,4,Black
17,70,0.0,89,7,88,4,Black
43,75,0.02,89,6,87,4,Black
11,80,0.0,87,7,87,4,Black
12,68,0.0,91,5,88,4,Black
18,70,0.0,89,5,88,4,Black
4,66,0.0,89,5,87,4,Black
47,75,0.28,87,4,86,3,Red
34,68,0.0,91,6,89,4,Black
30,70,0.0,91,6,88,4,Black
29,63,0.01,87,12,83,2,Orange
30,66,0.0,86,13,83,2,Orange
47,62,0.07,89,9,86,3,Red
37,73,0.11,89,6,87,4,Black
29,73,0.04,89,5,87,4,Black
20,68,0.0,91,6,88,4,Black
7,64,0.0,91,4,88,4,Black
22,73,0.0,89,7,87,4,Black
37,73,0.0,89,6,87,4,Black
57,75,0.03,87,5,86,3,Red
49,68,0.02,89,4,85,3,Red
16,68,0.0,91,5,88,4,Black
1,27,0.0,84,6,72,0,Green
4,34,0.0,87,5,78,1,Yellow
2,33,0.0,89,5,79,1,Yellow
2,36,0.0,87,4,79,1,Yellow
13,44,0.0,91,2,84,2,Orange
56,48,0.0,82,5,76,0,Green
3,57,0.0,86,5,82,2,Orange
46,61,0.0,87,4,83,2,Orange
3,55,0.0,87,4,83,2,Orange
2,48,0.0,84,5,78,1,Yellow
1,36,0.0,87,5,79,1,Yellow
0,35,0.0,77,3,69,0,Green
1,51,0.0,84,2,80,1,Yellow
7,57,0.0,84,5,80,1,Yellow
8,53,0.0,84,5,80,1,Yellow
8,53,0.0,84,5,80,1,Yellow
1,63,0.0,82,2,79,1,Yellow
4,55,0.0,84,3,79,1,Yellow
6,59,0.0,82,5,79,1,Yellow
2,59,0.0,82,5,79,1,Yellow
16,55,0.0,82,4,79,1,Yellow
41,61,0.0,82,5,78,1,Yellow
5,11,0.0,107,7,87,4,Black
5,12,0.0,104,11,84,2,Orange
10,17,0.0,84,11,70,0,Green
2,8,0.0,104,5,83,2,Orange
30,12,0.0,98,12,78,1,Yellow
3,15,0.0,93,12,77,1,Yellow
5,16,0.0,95,12,79,1,Yellow
19,16,0.0,95,10,79,1,Yellow
31,11,0.0,102,2,82,2,Orange
29,11,0.0,102,5,82,2,Orange
31,10,0.0,102,7,82,2,Orange
17,16,0.0,91,5,76,0,Green
6,13,0.0,104,11,83,2,Orange
4,12,0.0,104,9,83,2,Orange
6,12,0.0,104,9,84,2,Orange
1,10,0.0,107,6,86,3,Red
3,14,0.0,100,12,81,1,Yellow
2,12,0.0,105,8,85,3,Red
2,10,0.0,104,8,84,2,Orange
29,11,0.0,102,5,82,2,Orange
3,11,0.0,107,7,87,4,Black
6,11,0.0,107,7,87,4,Black
4,11,0.0,107,6,86,3,Red
4,11,0.0,107,6,86,3,Red
3,11,0.0,105,7,85,3,Red
9,12,0.0,102,10,82,2,Orange
1,14,0.0,98,13,79,1,Yellow
3,15,0.0,98,11,80,1,Yellow
3,13,0.0,96,12,77,1,Yellow
4,11,0.0,100,12,80,1,Yellow
32,18,0.0,95,9,80,1,Yellow
1,22,0.0,84,8,72,0,Green
2,21,0.0,86,12,72,0,Green
9,24,0.0,84,3,72,0,Green
9,32,0.0,75,6,66,0,Green
2,29,0.0,82,2,73,0,Green
8,24,0.0,80,5,69,0,Green
7,21,0.0,86,5,72,0,Green
5,26,0.0,80,10,69,0,Green
3,22,0.0,86,5,73,0,Green
3,24,0.0,84,5,72,0,Green
12,25,0.0,80,5,70,0,Green
38,18,0.0,82,8,68,0,Green
5,20,0.0,84,2,71,0,Green
6,20,0.0,84,5,71,0,Green
6,20,0.0,84,5,71,0,Green
5,26,0.0,82,5,71,0,Green
8,25,0.0,80,7,69,0,Green
8,20,0.0,86,3,72,0,Green
25,20,0.0,86,9,73,0,Green
14,17,0.0,84,9,69,0,Green
20,16,0.0,93,3,77,1,Yellow
21,21,0.0,84,2,71,0,Green
11,18,0.0,86,3,72,0,Green
14,20,0.0,82,5,70,0,Green
9,21,0.0,86,8,72,0,Green
23,15,0.0,86,6,71,0,Green
5,16,0.0,84,9,69,0,Green
1,15,0.0,86,16,70,0,Green
5,13,0.0,89,10,72,0,Green
2,17,0.0,84,13,69,0,Green
6,38,0.0,75,9,67,0,Green
5,30,0.0,77,9,68,0,Green
3,22,0.0,80,9,68,0,Green
1,26,0.0,75,13,65,0,Green
20,9,0.0,98,5,79,1,Yellow
9,8,0.0,95,5,76,0,Green
4,15,0.0,80,2,67,0,Green
6,16,0.0,80,2,67,0,Green
33,11,0.0,102,2,82,2,Orange
2,15,0.0,80,4,66,0,Green
39,13,0.0,91,9,73,0,Green
2,8,0.0,89,5,72,0,Green
31,13,0.0,95,8,77,1,Yellow
16,11,0.0,98,10,78,1,Yellow
32,11,0.0,95,10,75,0,Green
24,9,0.0,100,3,81,1,Yellow
1,14,0.0,82,5,67,0,Green
4,15,0.0,80,2,67,0,Green
22,69,0.0,73,8,72,0,Green
2,8,0.0,104,4,83,2,Orange
1,9,0.0,104,4,83,2,Orange
1,14,0.0,100,3,82,2,Orange
22,69,0.0,73,8,72,0,Green
2,9,0.0,104,3,84,2,Orange
2,12,0.0,102,4,83,2,Orange
2,14,0.0,102,2,85,3,Red
3,35,0.0,84,2,75,0,Green
13,58,0.0,77,3,73,0,Green
2,14,0.0,87,5,73,0,Green
2,15,0.0,89,2,75,0,Green
2,10,0.0,91,3,74,0,Green
3,35,0.0,84,2,75,0,Green
2,13,0.0,91,1,75,0,Green
0,14,0.0,89,9,74,0,Green
0,13,0.0,87,10,73,0,Green
2,8,0.0,96,3,78,1,Yellow
0,45,0.0,77,2,72,0,Green
2,33,0.0,84,3,75,0,Green
1,26,0.0,80,5,69,0,Green
3,57,0.0,73,2,70,0,Green
3,66,0.0,69,7,68,0,Green
2,57,0.0,73,2,70,0,Green
0,38,0.0,82,4,74,0,Green
1,42,0.0,78,5,72,0,Green
0,56,0.0,75,4,72,0,Green
1,47,0.0,77,5,72,0,Green
22,73,0.0,66,4,66,0,Green
0,56,0.0,75,2,71,0,Green
1,39,0.0,78,6,71,0,Green
0,50,0.0,75,2,71,0,Green
3,35,0.0,84,2,75,0,Green
1,44,0.0,78,3,72,0,Green
2,47,0.0,78,3,73,0,Green
3,31,0.0,82,4,73,0,Green
2,28,0.0,82,2,72,0,Green
1,8,0.0,104,4,83,2,Orange
1,17,0.0,87,2,74,0,Green
0,25,0.0,91,5,79,1,Yellow
1,39,0.0,78,6,71,0,Green
3,42,0.0,80,3,74,0,Green
15,10,0.0,102,6,82,2,Orange
1,9,0.0,104,4,83,2,Orange
2,26,0.0,86,2,75,0,Green
1,28,0.0,78,3,69,0,Green
18,64,0.0,73,8,72,0,Green
1,37,0.0,73,4,65,0,Green
4,29,0.0,80,2,71,0,Green
1,25,0.0,78,2,68,0,Green
2,20,0.0,82,2,70,0,Green
6,61,0.0,71,3,69,0,Green
9,66,0.0,71,4,69,0,Green
7,60,0.0,73,3,71,0,Green
4,60,0.0,73,2,71,0,Green
1,64,0.0,71,6,68,0,Green
0,54,0.0,75,6,72,0,Green
0,52,0.0,75,6,71,0,Green
4,70,0.0,68,3,67,0,Green
23,67,0.0,57,5,56,0,Green
10,64,0.0,55,6,54,0,Green
28,72,0.0,53,5,53,0,Green
3,27,0.0,66,10,58,0,Green
20,69,0.0,59,5,58,0,Green
15,58,0.0,60,7,58,0,Green
13,58,0.0,60,9,58,0,Green
8,54,0.0,60,6,58,0,Green
0,50,0.0,66,2,62,0,Green
9,34,0.0,59,6,53,0,Green
17,57,0.0,84,14,79,1,Yellow
29,52,0.01,87,11,81,1,Yellow
12,50,0.0,86,7,80,1,Yellow
35,53,0.01,82,6,76,0,Green
29,52,0.01,87,11,81,1,Yellow
89,70,0.0,66,5,63,0,Green
89,68,0.0,66,2,63,0,Green
91,73,0.0,66,3,63,0,Green
89,70,0.0,64,3,62,0,Green
90,63,0.0,68,2,64,0,Green
88,75,0.0,64,3,62,0,Green
93,90,0.07,64,10,63,0,Green
92,68,0.0,71,2,67,0,Green
90,70,0.0,66,4,64,0,Green
92,76,0.01,75,10,73,0,Green
78,82,0.01,75,10,73,0,Green
100,81,0.06,68,7,65,0,Green
100,84,0.06,68,7,66,0,Green
99,84,0.04,68,8,67,0,Green
100,90,0.02,66,7,66,0,Green
100,90,0.02,64,4,64,0,Green
100,85,0.09,73,6,72,0,Green
98,84,0.01,68,8,67,0,Green
100,97,0.03,66,7,65,0,Green
95,82,0.1,71,6,70,0,Green
100,100,0.15,59,5,60,0,Green
94,76,0.08,73,7,70,0,Green
95,74,0.06,77,6,73,0,Green
93,82,0.01,71,7,69,0,Green
100,93,0.04,64,6,64,0,Green
99,81,0.02,69,7,67,0,Green
99,76,0.03,73,7,70,0,Green
69,69,0.01,78,8,75,0,Green
88,74,0.01,75,6,73,0,Green
69,79,0.0,77,7,76,0,Green
76,71,0.01,77,5,75,0,Green
100,87,0.0,71,8,70,0,Green
69,79,0.0,77,7,76,0,Green
100,94,0.0,71,8,71,0,Green
100,90,0.0,71,8,70,0,Green
100,100,0.01,68,8,69,0,Green
100,97,0.03,68,8,68,0,Green
100,87,0.03,71,8,70,0,Green
100,87,0.1,71,5,69,0,Green
99,87,0.07,69,4,68,0,Green
62,76,0.0,71,14,70,0,Green
81,64,0.0,77,11,73,0,Green
94,84,0.0,71,10,68,0,Green
85,79,0.0,71,9,69,0,Green
1,39,0.0,80,5,73,0,Green
2,38,0.0,82,5,74,0,Green
27,59,0.0,73,14,69,0,Green
20,69,0.0,80,4,79,1,Yellow
35,69,0.0,80,4,78,1,Yellow
100,97,0.0,71,7,70,0,Green
100,100,0.07,68,7,68,0,Green
20,67,0.0,80,3,79,1,Yellow
22,67,0.0,80,4,79,1,Yellow
59,69,0.0,80,4,77,1,Yellow
87,90,0.06,68,5,68,0,Green
50,63,0.0,86,3,82,2,Orange
34,68,0.0,84,3,82,2,Orange
47,65,0.0,84,2,82,2,Orange
28,72,0.0,82,3,81,1,Yellow
16,72,0.0,82,3,81,1,Yellow
23,70,0.0,82,4,81,1,Yellow
29,72,0.0,82,3,82,2,Orange
13,70,0.0,82,3,81,1,Yellow
20,65,0.0,82,3,80,1,Yellow
49,70,0.01,84,4,82,2,Orange
50,63,0.0,86,2,82,2,Orange
54,72,0.0,80,5,78,1,Yellow
15,65,0.0,84,9,82,2,Orange
24,65,0.0,82,5,80,1,Yellow
32,70,0.0,84,4,82,2,Orange
13,77,0.0,82,6,82,2,Orange
22,57,0.0,86,7,83,2,Orange
21,63,0.0,86,6,84,2,Orange
23,55,0.0,86,9,81,1,Yellow
37,61,0.0,86,7,82,2,Orange
19,69,0.0,75,7,74,0,Green
90,69,0.0,77,7,73,0,Green
46,54,0.0,82,6,77,1,Yellow
19,57,0.0,86,8,82,2,Orange
75,87,0.06,71,5,72,0,Green
35,59,0.0,89,8,84,2,Orange
65,72,0.17,87,5,86,3,Red
14,58,0.0,93,5,89,4,Black
60,77,0.04,87,6,87,4,Black
46,73,0.18,89,5,87,4,Black
37,70,0.04,89,6,88,4,Black
26,73,0.0,89,6,88,4,Black
8,77,0.01,89,7,88,4,Black
40,70,0.0,91,6,88,4,Black
34,70,0.0,91,5,89,4,Black
40,68,0.0,91,5,89,4,Black
39,68,0.04,91,7,88,4,Black
40,68,0.0,91,5,88,4,Black
23,80,0.01,87,8,87,4,Black
17,73,0.0,89,9,89,4,Black
43,75,0.02,89,7,87,4,Black
16,80,0.0,87,9,87,4,Black
18,60,0.0,93,5,90,4,Black
14,70,0.0,91,6,89,4,Black
7,60,0.0,91,5,88,4,Black
46,73,0.28,89,5,87,4,Black
34,73,0.0,89,6,88,4,Black
30,70,0.0,91,6,88,4,Black
25,67,0.01,86,12,82,2,Orange
39,74,0.0,84,13,81,1,Yellow
48,67,0.07,86,9,83,2,Orange
37,70,0.11,89,7,88,4,Black
29,73,0.04,89,6,88,4,Black
22,68,0.0,91,7,89,4,Black
6,60,0.0,93,5,89,4,Black
22,73,0.0,89,9,87,4,Black
37,73,0.0,89,6,88,4,Black
61,73,0.03,89,5,87,4,Black
54,70,0.02,89,4,86,3,Red
