Local hr,Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
12,4,10,0.0,107,5,83,1,Yellow
10,2,20,0.0,104,5,88,3,Red
17,49,80,0.09,87,9,84,2,Orange
13,3,40,0.0,89,2,81,1,Yellow
7,0,24,0.0,73,2,61,0,Green
13,34,75,0.0,86,11,84,2,Orange
11,3,9,0.0,104,5,82,1,Yellow
21,92,66,0.02,75,5,69,0,Green
17,70,70,0.0,69,6,65,0,Green
11,5,11,0.0,105,3,84,2,Orange
17,10,59,0.06,91,8,85,2,Orange
17,4,22,0.0,87,3,71,0,Green
12,13,11,0.0,107,8,83,1,Yellow
10,45,82,0.36,84,12,81,1,Yellow
15,5,16,0.0,107,2,85,2,Orange
11,6,11,0.0,111,6,88,3,Red
12,4,7,0.0,107,3,82,1,Yellow
13,42,70,0.02,87,6,86,3,Red
14,68,72,0.18,89,9,87,3,Red
15,44,64,0.02,89,9,85,2,Orange
13,1,10,0.0,109,4,84,2,Orange
14,11,9,0.0,109,4,83,1,Yellow
11,46,80,0.19,86,10,83,1,Yellow
12,24,70,0.0,87,5,86,3,Red
12,4,9,0.0,107,4,83,1,Yellow
10,0,52,0.0,89,2,83,1,Yellow
20,80,96,0.04,68,5,66,0,Green
14,31,70,0.0,91,6,88,3,Red
8,3,10,0.0,98,4,79,0,Green
13,6,12,0.0,100,11,77,0,Green
19,17,75,0.0,86,9,82,1,Yellow
17,40,55,0.0,89,8,82,1,Yellow
22,20,91,0.01,82,5,81,1,Yellow
13,6,10,0.0,109,5,84,2,Orange
10,26,80,0.0,86,2,83,1,Yellow
11,33,72,0.05,87,7,85,2,Orange
14,51,15,0.0,93,8,73,0,Green
10,0,24,0.0,98,2,85,2,Orange
8,19,16,0.0,98,4,81,1,Yellow
15,44,73,0.16,89,6,86,3,Red
16,61,68,0.14,89,3,84,2,Orange
11,36,77,0.1,89,9,86,3,Red
19,48,72,0.34,86,3,81,1,Yellow
12,0,21,0.0,100,7,84,2,Orange
15,48,70,0.06,87,9,84,2,Orange
15,33,68,0.32,89,8,86,3,Red
11,7,59,0.0,89,8,84,2,Orange
17,9,26,0.0,93,5,77,0,Green
11,37,75,0.02,87,5,85,2,Orange
13,29,72,0.0,82,3,82,1,Yellow
16,54,74,0.12,86,7,84,2,Orange
10,71,78,0.0,62,7,60,0,Green
14,41,75,0.0,86,9,85,2,Orange
13,78,70,0.07,91,13,87,3,Red
12,0,10,0.0,107,4,84,2,Orange
18,4,20,0.0,73,2,59,0,Green
16,15,39,0.0,93,10,82,1,Yellow
14,10,15,0.0,89,11,70,0,Green
19,3,52,0.0,86,6,77,0,Green
16,43,65,0.01,89,9,84,2,Orange
10,2,11,0.0,109,2,88,3,Red
13,2,11,0.0,104,6,81,1,Yellow
19,30,70,0.01,87,6,82,1,Yellow
14,44,75,0.02,87,8,85,2,Orange
14,10,12,0.0,109,3,85,2,Orange
13,3,6,0.0,102,2,78,0,Green
17,15,65,0.0,84,4,78,0,Green
16,61,79,0.3,86,9,84,2,Orange
15,19,61,0.0,87,12,81,1,Yellow
12,2,8,0.0,111,5,86,3,Red
14,25,62,0.0,91,4,87,3,Red
15,37,66,1.81,89,7,85,2,Orange
11,3,7,0.0,111,4,86,3,Red
13,72,72,0.2,86,8,85,2,Orange
16,56,61,0.29,91,3,85,2,Orange
12,13,70,0.0,89,5,88,3,Red
11,52,80,0.01,84,4,83,1,Yellow
12,19,64,0.0,89,3,86,3,Red
10,8,11,0.0,100,9,81,1,Yellow
20,7,17,0.0,66,4,52,0,Green
18,9,33,0.0,73,3,61,0,Green
17,64,72,0.42,86,5,82,1,Yellow
20,66,91,0.02,82,6,81,1,Yellow
11,35,77,0.0,86,3,84,2,Orange
18,71,75,0.49,86,4,82,1,Yellow
12,25,67,0.01,86,12,82,1,Yellow
10,38,85,0.01,86,5,84,2,Orange
16,20,16,0.0,98,3,76,0,Green
12,7,11,0.0,111,5,87,3,Red
11,1,10,0.0,109,4,87,3,Red
10,3,10,0.0,105,3,85,2,Orange
17,30,70,0.03,89,7,85,2,Orange
10,3,19,0.0,91,3,77,0,Green
16,52,68,0.19,89,8,84,2,Orange
16,95,78,0.03,68,6,64,0,Green
13,22,62,0.0,91,4,88,3,Red
12,3,8,0.0,104,2,81,1,Yellow
18,30,66,0.01,91,3,84,2,Orange
14,49,79,1.15,84,8,84,2,Orange
14,7,12,0.0,111,3,85,2,Orange
12,1,9,0.0,111,2,86,3,Red
13,15,70,0.0,89,6,88,3,Red
15,4,58,0.0,89,10,83,1,Yellow
15,42,70,0.01,86,9,84,2,Orange
19,15,77,0.03,86,5,82,1,Yellow
16,1,54,0.0,73,1,66,0,Green
15,16,70,0.0,89,9,86,3,Red
13,43,66,0.02,93,9,90,3,Red
15,59,58,0.05,89,3,84,2,Orange
10,4,13,0.0,109,4,88,3,Red
9,3,20,0.0,71,9,58,0,Green
13,0,68,0.0,69,9,66,0,Green
13,43,11,0.0,98,18,75,0,Green
17,68,60,0.01,82,4,76,0,Green
15,5,14,0.0,107,2,85,2,Orange
11,8,45,0.0,89,7,82,1,Yellow
11,15,8,0.0,107,6,84,2,Orange
11,38,74,0.0,78,3,77,0,Green
14,8,8,0.0,111,5,84,2,Orange
13,54,70,0.02,89,4,86,3,Red
12,5,13,0.0,95,9,75,0,Green
10,3,13,0.0,107,5,87,3,Red
14,53,73,0.04,89,3,86,3,Red
10,2,11,0.0,102,6,82,1,Yellow
14,69,67,0.11,89,12,86,3,Red
21,29,69,0.0,78,3,73,0,Green
16,0,44,0.0,89,6,79,0,Green
12,19,8,0.0,105,7,81,1,Yellow
14,1,60,0.0,89,11,84,2,Orange
19,35,80,0.0,86,9,81,1,Yellow
17,61,77,0.24,86,5,83,1,Yellow
15,6,9,0.0,109,5,81,1,Yellow
13,20,12,0.0,102,7,81,1,Yellow
13,41,68,0.0,89,10,85,2,Orange
15,30,68,0.02,89,6,86,3,Red
17,49,61,0.07,86,6,80,0,Green
17,74,70,0.49,89,4,84,2,Orange
14,42,77,0.0,87,5,87,3,Red
13,65,68,0.04,91,7,87,3,Red
17,6,21,0.0,84,4,69,0,Green
16,12,16,0.0,86,3,66,0,Green
12,6,9,0.0,111,7,86,3,Red
17,62,78,0.16,87,10,84,2,Orange
14,41,72,0.1,84,9,83,1,Yellow
15,14,38,0.0,91,7,81,1,Yellow
15,0,64,0.0,75,8,69,0,Green
21,47,88,0.14,80,4,77,0,Green
15,26,54,0.0,89,5,81,1,Yellow
14,0,35,0.0,87,6,75,0,Green
11,3,11,0.0,105,3,84,2,Orange
22,64,87,0.0,62,3,59,0,Green
13,58,68,0.12,89,8,87,3,Red
12,8,70,0.0,84,5,82,1,Yellow
16,68,67,0.05,89,10,83,1,Yellow
13,8,10,0.0,109,9,84,2,Orange
13,34,70,0.03,91,9,88,3,Red
9,1,10,0.0,107,6,86,3,Red
11,6,11,0.0,104,5,83,1,Yellow
11,26,67,0.0,59,4,57,0,Green
12,69,79,0.01,82,13,80,0,Green
11,6,8,0.0,105,5,83,1,Yellow
16,42,68,0.05,87,4,83,1,Yellow
14,18,59,0.0,89,7,85,2,Orange
14,100,97,0.03,68,8,68,0,Green
14,25,61,0.0,91,8,87,3,Red
15,62,70,0.37,89,5,85,2,Orange
11,6,13,0.0,102,12,81,1,Yellow
15,89,84,0.02,75,7,73,0,Green
15,67,83,0.29,87,14,86,3,Red
12,7,13,0.0,111,5,87,3,Red
16,6,74,0.0,82,5,79,0,Green
16,56,63,0.04,91,9,86,3,Red
19,21,74,0.0,77,2,72,0,Green
13,5,15,0.0,104,12,82,1,Yellow
11,3,8,0.0,102,5,81,1,Yellow
19,30,80,0.0,84,6,81,1,Yellow
9,7,11,0.0,102,3,82,1,Yellow
12,7,11,0.0,107,8,83,1,Yellow
10,1,11,0.0,104,4,84,2,Orange
16,72,80,0.03,84,15,80,0,Green
10,88,84,0.01,73,6,70,0,Green
12,33,77,0.0,89,5,88,3,Red
18,6,80,0.0,62,0,59,0,Green
16,66,65,0.67,89,5,83,1,Yellow
14,21,77,0.0,86,9,86,3,Red
13,4,7,0.0,107,6,82,1,Yellow
10,4,19,0.0,95,5,80,0,Green
15,9,31,0.0,93,9,81,1,Yellow
16,38,66,0.01,93,5,88,3,Red
14,8,12,0.0,111,3,85,2,Orange
14,20,61,0.0,84,3,81,1,Yellow
14,37,72,0.08,91,15,88,3,Red
12,8,9,0.0,111,5,86,3,Red
14,10,8,0.0,113,6,85,2,Orange
15,65,70,0.21,87,5,84,2,Orange
13,37,66,0.14,91,8,87,3,Red
18,9,82,0.01,86,10,83,1,Yellow
10,3,63,0.0,84,4,81,1,Yellow
16,20,70,0.0,89,8,86,3,Red
12,4,10,0.0,111,2,87,3,Red
14,24,66,0.0,89,4,86,3,Red
17,57,72,0.15,87,6,83,1,Yellow
14,45,13,0.0,91,8,72,0,Green
16,5,16,0.0,104,2,81,1,Yellow
10,3,13,0.0,104,2,85,2,Orange
11,1,26,0.0,93,3,80,0,Green
15,2,22,0.0,91,2,75,0,Green
13,47,66,0.01,89,4,86,3,Red
14,29,65,0.0,84,3,81,1,Yellow
14,10,10,0.0,107,3,83,1,Yellow
13,1,16,0.0,102,2,82,1,Yellow
15,51,82,0.03,86,9,84,2,Orange
11,20,9,0.0,104,5,83,1,Yellow
16,35,64,0.0,89,13,84,2,Orange
17,62,70,0.5,86,6,82,1,Yellow
14,70,55,0.0,86,5,81,1,Yellow
17,3,12,0.0,87,4,67,0,Green
20,6,82,0.0,84,4,81,1,Yellow
8,2,16,0.0,86,1,71,0,Green
12,15,17,0.0,107,4,87,3,Red
16,71,77,0.3,86,9,83,1,Yellow
15,49,62,0.01,89,9,84,2,Orange
15,9,9,0.0,109,6,82,1,Yellow
15,6,13,0.0,107,3,82,1,Yellow
13,17,73,0.0,89,9,89,3,Red
18,7,77,0.0,87,5,84,2,Orange
16,24,80,0.0,86,8,84,2,Orange
16,29,70,0.0,89,6,85,2,Orange
21,40,88,0.06,82,4,79,0,Green
19,9,75,0.0,64,7,60,0,Green
13,18,36,0.0,95,2,86,3,Red
10,13,75,0.0,84,5,82,1,Yellow
17,67,83,0.65,84,6,82,1,Yellow
15,29,73,0.0,89,6,86,3,Red
14,2,25,0.0,91,4,76,0,Green
10,3,24,0.0,75,3,65,0,Green
16,14,34,0.0,80,3,67,0,Green
17,9,56,0.0,86,5,78,0,Green
18,17,68,0.0,86,4,81,1,Yellow
11,5,10,0.0,107,5,85,2,Orange
13,91,85,0.99,82,18,81,1,Yellow
17,63,70,0.52,89,4,84,2,Orange
11,6,7,0.0,102,5,80,0,Green
11,4,19,0.0,98,7,82,1,Yellow
12,17,70,0.0,89,7,88,3,Red
13,0,13,0.0,107,4,84,2,Orange
10,1,9,0.0,105,3,85,2,Orange
14,35,70,0.07,89,5,86,3,Red
10,2,9,0.0,105,9,84,2,Orange
15,6,17,0.0,102,5,81,1,Yellow
16,9,33,0.0,100,4,84,2,Orange
17,5,11,0.0,95,4,73,0,Green
10,38,80,0.0,86,3,84,2,Orange
18,7,38,0.0,89,3,76,0,Green
14,8,8,0.0,109,2,83,1,Yellow
10,29,68,0.0,86,13,81,1,Yellow
18,1,43,0.0,77,3,67,0,Green
12,13,17,0.0,82,20,65,0,Green
15,35,73,0.0,86,22,82,1,Yellow
11,5,10,0.0,109,6,86,3,Red
16,30,70,0.0,86,20,81,1,Yellow
14,49,67,0.03,89,9,86,3,Red
13,61,80,0.17,89,12,88,3,Red
15,42,35,0.0,95,3,83,1,Yellow
13,1,12,0.0,102,3,80,0,Green
15,8,37,0.0,95,10,84,2,Orange
14,4,12,0.0,107,7,84,2,Orange
15,44,64,0.01,89,5,85,2,Orange
12,3,12,0.0,86,3,70,0,Green
19,40,80,0.25,86,11,82,1,Yellow
11,6,8,0.0,104,10,81,1,Yellow
15,22,23,0.0,75,7,61,0,Green
15,15,80,0.0,87,10,86,3,Red
12,5,7,0.0,109,5,84,2,Orange
11,19,72,0.0,89,6,86,3,Red
11,0,12,0.0,98,7,81,1,Yellow
10,20,73,0.0,89,6,85,2,Orange
11,37,70,0.02,91,9,88,3,Red
7,3,13,0.0,95,4,77,0,Green
13,35,77,0.0,86,10,84,2,Orange
16,62,70,0.02,89,12,84,2,Orange
11,2,12,0.0,102,7,82,1,Yellow
13,9,8,0.0,116,7,88,3,Red
12,45,80,0.04,86,2,86,3,Red
17,9,21,0.0,86,5,69,0,Green
11,3,13,0.0,98,4,81,1,Yellow
18,64,73,0.57,87,2,83,1,Yellow
13,19,12,0.0,105,6,82,1,Yellow
17,30,59,0.0,91,4,85,2,Orange
14,77,57,0.0,87,6,82,1,Yellow
12,6,11,0.0,109,6,86,3,Red
10,18,9,0.0,100,6,81,1,Yellow
17,75,62,0.0,73,3,68,0,Green
14,65,54,0.0,87,6,81,1,Yellow
13,2,8,0.0,111,5,85,2,Orange
10,26,83,0.0,86,5,84,2,Orange
13,19,33,0.0,93,9,83,1,Yellow
8,2,33,0.0,62,4,55,0,Green
14,15,8,0.0,111,4,85,2,Orange
12,4,10,0.0,107,2,83,1,Yellow
18,48,70,0.01,87,9,82,1,Yellow
17,22,74,0.01,87,9,84,2,Orange
12,92,87,0.0,68,3,67,0,Green
14,48,72,0.05,86,8,85,2,Orange
12,5,55,0.0,84,5,80,0,Green
12,8,11,0.0,109,7,86,3,Red
10,1,11,0.0,104,5,84,2,Orange
20,52,82,0.16,84,5,81,1,Yellow
18,36,75,0.02,87,6,83,1,Yellow
17,23,36,0.0,95,5,82,1,Yellow
13,6,12,0.0,109,5,86,3,Red
15,10,13,0.0,91,6,70,0,Green
16,100,87,0.01,64,4,63,0,Green
12,6,16,0.0,100,4,82,1,Yellow
12,7,11,0.0,109,12,84,2,Orange
15,4,17,0.0,105,3,84,2,Orange
18,11,78,0.0,86,9,82,1,Yellow
13,77,84,0.05,75,8,74,0,Green
16,54,63,0.5,89,6,84,2,Orange
8,15,31,0.0,69,10,60,0,Green
18,37,64,0.03,89,5,83,1,Yellow
13,27,72,0.0,89,5,88,3,Red
11,1,12,0.0,104,6,84,2,Orange
11,5,11,0.0,105,9,83,1,Yellow
12,2,7,0.0,104,2,81,1,Yellow
10,4,12,0.0,98,6,80,0,Green
18,25,75,0.01,87,5,83,1,Yellow
12,31,68,0.0,86,7,83,1,Yellow
9,2,12,0.0,102,4,83,1,Yellow
11,7,9,0.0,109,6,86,3,Red
9,2,10,0.0,104,8,84,2,Orange
13,5,8,0.0,107,5,82,1,Yellow
13,2,9,0.0,111,4,85,2,Orange
9,4,11,0.0,107,6,86,3,Red
19,2,24,0.0,73,4,60,0,Green
14,39,77,0.21,89,12,88,3,Red
11,21,8,0.0,107,10,84,2,Orange
11,13,13,0.0,104,9,82,1,Yellow
11,54,82,0.04,86,5,84,2,Orange
9,3,13,0.0,102,6,83,1,Yellow
16,54,65,0.44,89,5,84,2,Orange
8,22,10,0.0,95,4,77,0,Green
13,58,85,0.19,84,11,84,2,Orange
16,37,13,0.0,91,7,71,0,Green
14,5,59,0.0,86,6,81,1,Yellow
11,2,17,0.0,105,5,87,3,Red
14,40,64,0.01,89,5,86,3,Red
18,94,97,0.4,75,12,75,0,Green
11,30,66,0.0,86,13,83,1,Yellow
14,10,36,0.0,95,7,84,2,Orange
15,39,71,0.18,91,15,87,3,Red
16,87,65,0.13,86,6,81,1,Yellow
13,68,60,0.06,91,9,86,3,Red
16,7,46,0.0,87,5,78,0,Green
16,36,72,0.03,89,8,85,2,Orange
11,1,19,0.0,96,5,81,1,Yellow
15,26,59,0.01,86,2,81,1,Yellow
15,72,87,0.0,71,16,69,0,Green
17,56,75,0.12,87,8,83,1,Yellow
14,56,67,0.0,86,9,81,1,Yellow
14,27,44,0.0,91,7,82,1,Yellow
18,2,34,0.0,78,6,66,0,Green
13,4,10,0.0,104,5,81,1,Yellow
12,43,75,0.02,89,6,87,3,Red
17,23,19,0.0,96,2,77,0,Green
12,53,70,0.0,86,8,85,2,Orange
15,13,60,0.0,86,7,81,1,Yellow
11,8,12,0.0,98,9,77,0,Green
10,7,10,0.0,109,6,87,3,Red
17,77,62,0.0,82,6,76,0,Green
17,29,73,0.0,89,8,84,2,Orange
13,40,62,0.02,91,7,88,3,Red
15,3,65,0.0,82,20,76,0,Green
10,8,11,0.0,104,5,84,2,Orange
13,34,68,0.0,87,10,84,2,Orange
13,1,27,0.0,89,7,76,0,Green
11,4,16,0.0,102,5,83,1,Yellow
13,22,72,0.0,89,6,88,3,Red
10,22,9,0.0,104,5,84,2,Orange
15,74,71,0.29,91,12,86,3,Red
11,4,20,0.0,104,5,87,3,Red
14,40,74,0.03,89,15,87,3,Red
13,4,9,0.0,113,7,86,3,Red
8,3,28,0.0,98,2,85,2,Orange
14,3,10,0.0,109,5,84,2,Orange
14,61,75,0.01,87,7,86,3,Red
20,35,82,0.25,86,11,82,1,Yellow
13,8,15,0.0,109,2,87,3,Red
18,26,43,0.0,55,2,48,0,Green
13,50,66,0.01,89,3,86,3,Red
13,6,13,0.0,107,4,84,2,Orange
14,52,68,0.02,89,4,87,3,Red
17,31,82,0.19,86,9,84,2,Orange
13,22,46,0.0,91,6,85,2,Orange
15,37,65,0.0,86,5,81,1,Yellow
13,46,66,0.02,91,9,89,3,Red
10,8,12,0.0,95,4,77,0,Green
18,64,70,0.52,87,3,82,1,Yellow
12,44,41,0.0,91,3,84,2,Orange
12,18,70,0.0,89,3,88,3,Red
11,25,66,0.0,89,4,84,2,Orange
13,43,75,0.02,89,7,87,3,Red
11,1,8,0.0,102,5,81,1,Yellow
10,8,11,0.0,105,10,85,2,Orange
11,1,26,0.0,98,5,85,2,Orange
10,46,85,0.19,84,3,82,1,Yellow
14,47,64,0.01,89,7,86,3,Red
14,78,57,0.0,86,6,81,1,Yellow
18,17,33,0.0,86,5,72,0,Green
15,64,73,0.05,86,6,84,2,Orange
14,5,16,0.0,89,15,72,0,Green
15,1,17,0.0,98,4,78,0,Green
18,56,73,0.12,89,8,83,1,Yellow
12,0,21,0.0,102,5,84,2,Orange
14,1,13,0.0,89,3,71,0,Green
10,46,88,0.03,84,4,82,1,Yellow
11,2,8,0.0,102,4,81,1,Yellow
11,10,79,0.0,82,5,81,1,Yellow
9,3,14,0.0,95,12,77,0,Green
20,24,74,0.03,86,5,81,1,Yellow
16,51,80,0.03,86,9,84,2,Orange
11,47,62,0.07,89,9,86,3,Red
11,0,40,0.0,80,13,72,0,Green
12,53,72,0.04,86,13,84,2,Orange
13,7,12,0.0,111,2,87,3,Red
20,40,88,0.05,84,5,81,1,Yellow
13,88,93,0.07,73,6,74,0,Green
14,4,23,0.0,95,5,81,1,Yellow
10,23,77,0.0,87,3,85,2,Orange
14,7,10,0.0,111,3,86,3,Red
15,55,79,0.22,84,12,81,1,Yellow
19,35,74,0.01,80,3,76,0,Green
11,6,14,0.0,107,2,86,3,Red
10,8,13,0.0,107,5,87,3,Red
19,27,70,0.0,89,3,83,1,Yellow
13,1,8,0.0,107,3,82,1,Yellow
11,44,77,0.01,84,2,83,1,Yellow
13,16,66,0.0,91,5,89,3,Red
13,1,40,0.0,86,4,76,0,Green
21,40,82,0.0,86,11,82,1,Yellow
13,5,8,0.0,113,3,86,3,Red
10,0,11,0.0,105,5,85,2,Orange
15,58,68,0.49,91,3,87,3,Red
13,9,10,0.0,111,6,85,2,Orange
11,13,9,0.0,104,15,81,1,Yellow
13,8,13,0.0,107,2,84,2,Orange
16,64,68,0.37,89,5,84,2,Orange
11,11,79,0.0,86,2,85,2,Orange
11,3,9,0.0,104,3,82,1,Yellow
21,7,84,0.0,71,2,69,0,Green
13,6,13,0.0,109,4,85,2,Orange
14,19,68,0.0,89,2,86,3,Red
15,36,66,0.03,89,7,85,2,Orange
17,17,68,0.0,89,7,83,1,Yellow
15,74,71,0.1,75,6,72,0,Green
16,36,70,0.0,91,6,87,3,Red
11,1,47,0.0,89,2,83,1,Yellow
18,54,72,0.14,84,8,80,0,Green
14,19,75,0.01,87,8,86,3,Red
13,97,87,0.02,75,8,74,0,Green
8,9,27,0.0,77,1,65,0,Green
17,56,72,0.04,89,6,84,2,Orange
18,57,75,0.09,87,7,83,1,Yellow
13,8,11,0.0,105,7,82,1,Yellow
10,2,19,0.0,87,2,74,0,Green
14,5,7,0.0,111,3,84,2,Orange
10,3,14,0.0,109,5,88,3,Red
12,2,16,0.0,107,5,87,3,Red
18,63,73,0.35,87,3,83,1,Yellow
18,37,61,0.0,82,5,76,0,Green
11,2,10,0.0,104,4,83,1,Yellow
10,1,11,0.0,107,3,86,3,Red
11,4,13,0.0,82,8,67,0,Green
13,2,20,0.0,84,2,69,0,Green
13,12,51,0.0,86,3,81,1,Yellow
18,28,72,0.0,86,5,82,1,Yellow
14,3,13,0.0,86,9,68,0,Green
8,11,18,0.0,100,5,84,2,Orange
14,5,9,0.0,111,2,85,2,Orange
16,28,68,0.0,91,6,86,3,Red
18,40,26,0.0,80,8,65,0,Green
10,8,15,0.0,73,13,60,0,Green
15,6,12,0.0,102,3,79,0,Green
12,1,14,0.0,104,4,84,2,Orange
13,69,63,0.0,86,9,81,1,Yellow
19,36,75,0.0,86,6,82,1,Yellow
11,24,74,0.0,86,3,84,2,Orange
16,96,91,0.02,75,10,74,0,Green
11,5,19,0.0,87,4,74,0,Green
20,47,88,0.0,73,1,71,0,Green
16,55,78,0.09,89,10,86,3,Red
16,45,54,0.0,89,14,81,1,Yellow
13,1,38,0.0,93,3,84,2,Orange
11,19,67,0.0,86,5,82,1,Yellow
10,3,9,0.0,100,2,81,1,Yellow
18,8,19,0.0,75,3,59,0,Green
14,29,63,0.0,84,5,82,1,Yellow
11,27,80,0.01,84,2,83,1,Yellow
11,6,12,0.0,102,6,81,1,Yellow
11,5,11,0.0,105,2,84,2,Orange
11,3,8,0.0,109,12,85,2,Orange
13,66,70,0.09,89,9,86,3,Red
14,4,9,0.0,109,2,84,2,Orange
12,46,70,0.01,87,3,85,2,Orange
13,31,63,0.0,86,18,82,1,Yellow
12,0,24,0.0,100,5,84,2,Orange
14,37,68,0.0,87,9,85,2,Orange
11,19,8,0.0,105,6,83,1,Yellow
19,3,25,0.0,93,2,76,0,Green
12,70,52,0.0,93,13,84,2,Orange
12,2,8,0.0,109,5,84,2,Orange
20,39,91,0.36,78,9,77,0,Green
13,0,55,0.0,84,3,80,0,Green
16,66,77,0.39,86,9,84,2,Orange
12,25,55,0.0,86,11,81,1,Yellow
14,37,72,0.0,86,9,85,2,Orange
15,18,75,0.0,87,8,85,2,Orange
11,5,8,0.0,102,7,80,0,Green
19,7,13,0.0,98,2,75,0,Green
14,50,77,0.01,84,12,83,1,Yellow
11,5,13,0.0,107,5,86,3,Red
13,20,9,0.0,104,6,81,1,Yellow
19,71,78,0.0,64,2,60,0,Green
13,3,6,0.0,102,6,77,0,Green
14,48,66,0.04,91,7,89,3,Red
10,3,12,0.0,107,5,86,3,Red
19,56,75,0.12,86,8,82,1,Yellow
9,13,18,0.0,100,3,84,2,Orange
8,2,14,0.0,93,10,75,0,Green
15,60,78,0.0,86,17,83,1,Yellow
13,37,61,0.0,86,7,82,1,Yellow
16,40,75,0.04,86,6,84,2,Orange
12,39,70,0.04,89,6,88,3,Red
18,41,71,0.19,89,5,83,1,Yellow
16,56,66,0.35,91,4,86,3,Red
12,4,50,0.0,89,5,84,2,Orange
9,33,74,0.0,84,3,81,1,Yellow
11,8,24,0.0,82,10,70,0,Green
15,56,56,0.0,89,7,84,2,Orange
16,0,27,0.0,93,5,78,0,Green
11,6,8,0.0,104,2,81,1,Yellow
15,62,73,0.32,89,13,87,3,Red
19,1,74,0.0,80,9,76,0,Green
11,4,10,0.0,107,4,84,2,Orange
15,62,65,0.01,86,3,81,1,Yellow
10,3,12,0.0,96,8,78,0,Green
15,1,21,0.0,86,2,70,0,Green
17,11,21,0.0,80,4,64,0,Green
15,29,63,0.0,84,5,81,1,Yellow
10,40,83,0.03,86,7,84,2,Orange
15,43,62,0.02,89,9,84,2,Orange
12,49,70,0.01,87,3,85,2,Orange
13,11,44,0.0,89,9,81,1,Yellow
12,8,16,0.0,105,4,86,3,Red
15,45,72,0.0,86,12,82,1,Yellow
15,36,68,0.0,91,6,87,3,Red
15,51,71,0.08,91,9,87,3,Red
13,2,58,0.0,89,10,84,2,Orange
13,73,63,0.69,86,6,82,1,Yellow
17,24,75,0.02,87,5,84,2,Orange
12,29,72,0.0,84,2,82,1,Yellow
13,19,64,0.01,93,5,90,3,Red
11,6,17,0.0,98,5,81,1,Yellow
14,6,7,0.0,109,2,82,1,Yellow
15,2,29,0.0,93,7,80,0,Green
14,37,57,0.0,87,14,83,1,Yellow
13,6,9,0.0,111,4,85,2,Orange
14,20,70,0.0,89,7,87,3,Red
12,3,18,0.0,86,2,72,0,Green
12,13,73,0.0,89,3,87,3,Red
19,35,78,0.01,86,4,81,1,Yellow
11,13,15,0.0,100,4,83,1,Yellow
14,26,73,0.0,89,6,87,3,Red
14,36,68,0.11,91,7,88,3,Red
13,3,22,0.0,86,3,74,0,Green
11,2,12,0.0,105,4,85,2,Orange
11,0,13,0.0,102,5,84,2,Orange
16,55,74,0.28,87,7,84,2,Orange
16,7,15,0.0,89,12,69,0,Green
18,57,67,0.0,82,3,76,0,Green
11,5,15,0.0,104,5,84,2,Orange
13,52,77,0.13,86,10,86,3,Red
14,7,8,0.0,113,6,85,2,Orange
10,100,93,0.04,64,7,63,0,Green
10,3,7,0.0,102,4,81,1,Yellow
16,100,93,0.2,64,6,63,0,Green
13,47,74,0.02,86,22,83,1,Yellow
15,9,17,0.0,87,5,70,0,Green
13,7,37,0.0,86,9,78,0,Green
13,2,31,0.0,89,3,76,0,Green
16,47,71,0.12,89,9,85,2,Orange
13,44,68,0.01,87,8,85,2,Orange
18,3,56,0.0,84,5,75,0,Green
11,16,74,0.0,89,2,86,3,Red
11,40,77,0.04,87,7,86,3,Red
18,58,73,0.3,89,7,84,2,Orange
18,19,70,0.0,87,5,82,1,Yellow
13,50,59,0.0,86,8,81,1,Yellow
16,6,18,0.0,86,3,68,0,Green
11,5,9,0.0,113,3,89,3,Red
15,6,13,0.0,82,3,65,0,Green
19,46,79,0.0,71,14,67,0,Green
10,1,10,0.0,104,2,84,2,Orange
13,35,59,0.0,89,8,84,2,Orange
18,57,70,0.08,89,7,84,2,Orange
13,44,36,0.0,95,2,85,2,Orange
15,8,17,0.0,93,8,73,0,Green
11,50,65,0.0,82,4,79,0,Green
11,2,8,0.0,107,8,84,2,Orange
17,30,72,0.0,89,6,84,2,Orange
13,71,88,0.01,80,10,80,0,Green
10,54,88,0.01,82,13,82,1,Yellow
14,5,13,0.0,109,5,84,2,Orange
17,7,16,0.0,68,4,53,0,Green
17,100,79,0.03,71,6,68,0,Green
12,7,18,0.0,100,4,82,1,Yellow
13,6,8,0.0,109,3,83,1,Yellow
15,4,20,0.0,84,8,68,0,Green
15,50,72,0.08,87,7,85,2,Orange
11,5,10,0.0,109,9,86,3,Red
19,53,75,0.08,87,5,83,1,Yellow
13,6,40,0.0,91,10,82,1,Yellow
14,11,56,0.0,87,5,82,1,Yellow
14,2,40,0.0,89,5,80,0,Green
18,6,60,0.0,82,7,75,0,Green
15,8,13,0.0,98,3,76,0,Green
12,25,64,0.01,89,4,86,3,Red
11,17,74,0.0,87,6,85,2,Orange
11,3,16,0.0,104,9,84,2,Orange
14,49,59,0.0,86,2,81,1,Yellow
18,32,80,0.0,86,7,82,1,Yellow
12,22,66,0.0,89,2,86,3,Red
17,76,73,0.18,89,10,85,2,Orange
14,35,60,0.0,91,3,87,3,Red
11,5,10,0.0,107,5,84,2,Orange
10,4,17,0.0,107,4,89,3,Red
13,64,60,0.0,91,9,85,2,Orange
13,4,11,0.0,109,4,84,2,Orange
