Local hr,Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
14,42,68,0.0,91,7,88,4,Black
8,3,13,0.0,104,9,83,2,Orange
12,49,70,0.01,87,3,85,3,Red
16,61,65,0.06,87,3,83,2,Orange
17,92,93,0.01,71,6,69,0,Green
14,36,68,0.11,91,7,88,4,Black
17,58,75,0.51,87,3,84,3,Red
16,29,62,0.17,91,3,85,3,Red
11,30,56,0.0,82,14,75,0,Green
11,52,82,0.03,86,5,84,3,Red
14,53,66,0.0,89,6,86,4,Black
9,10,14,0.0,102,5,84,3,Red
14,7,60,0.0,91,5,88,4,Black
11,2,12,0.0,109,5,87,4,Black
10,72,85,0.2,82,12,81,2,Orange
10,8,22,0.0,78,10,67,0,Green
12,1,35,0.0,89,4,77,0,Green
16,1,21,0.0,93,3,75,0,Green
20,3,43,0.0,80,5,70,0,Green
12,13,8,0.0,95,5,74,0,Green
12,15,70,0.0,89,5,87,4,Black
16,62,72,0.17,89,4,84,3,Red
20,23,27,0.0,59,7,49,0,Green
17,34,68,0.0,91,6,86,4,Black
15,4,58,0.0,89,10,83,2,Orange
12,4,9,0.0,105,5,82,2,Orange
16,42,68,0.01,89,8,84,3,Red
20,57,29,0.0,73,4,60,0,Green
15,65,58,0.0,82,6,75,0,Green
12,36,73,0.1,91,9,88,4,Black
13,22,75,0.0,87,9,86,4,Black
14,50,59,0.0,87,3,83,2,Orange
9,3,15,0.0,86,10,69,0,Green
14,3,11,0.0,105,8,82,2,Orange
18,7,13,0.0,89,4,69,0,Green
16,49,66,0.0,91,5,87,4,Black
11,6,32,0.0,77,9,69,0,Green
22,27,80,0.0,86,10,82,2,Orange
11,4,10,0.0,107,4,84,3,Red
10,64,84,0.0,73,3,72,0,Green
11,9,22,0.0,86,4,74,0,Green
19,2,58,0.0,78,7,71,0,Green
13,5,16,0.0,100,5,81,2,Orange
11,20,9,0.0,104,5,83,2,Orange
16,30,70,0.0,86,20,81,2,Orange
9,13,18,0.0,100,3,84,3,Red
14,78,57,0.0,86,6,81,2,Orange
12,27,65,0.0,62,8,60,0,Green
20,25,79,0.0,84,3,80,0,Green
13,52,77,0.13,86,10,86,4,Black
11,49,85,1.15,84,7,83,2,Orange
15,51,75,0.08,86,10,84,3,Red
12,6,13,0.0,111,2,87,4,Black
11,1,9,0.0,111,4,88,4,Black
9,5,16,0.0,104,5,86,4,Black
15,20,62,0.02,93,7,88,4,Black
15,53,68,0.56,89,4,86,4,Black
11,36,82,0.01,86,3,84,3,Red
11,3,11,0.0,96,7,77,0,Green
12,62,65,0.0,68,4,65,0,Green
10,2,41,0.0,66,12,62,0,Green
11,2,22,0.0,98,4,83,2,Orange
11,3,14,0.0,104,6,84,3,Red
12,9,41,0.0,91,7,83,2,Orange
18,57,79,0.25,87,7,84,3,Red
17,65,73,0.02,87,9,83,2,Orange
13,23,72,0.0,89,8,88,4,Black
11,0,32,0.0,93,5,82,2,Orange
15,9,12,0.0,107,3,82,2,Orange
17,71,85,0.01,84,9,81,2,Orange
14,12,11,0.0,109,6,84,3,Red
11,15,66,0.0,73,9,71,0,Green
14,48,61,0.01,89,8,86,4,Black
15,35,64,0.23,91,5,86,4,Black
10,2,20,0.0,95,7,81,2,Orange
14,0,14,0.0,102,3,81,2,Orange
9,1,10,0.0,102,5,82,2,Orange
20,3,63,0.0,82,6,75,0,Green
15,49,43,0.0,93,8,83,2,Orange
16,35,78,0.0,69,1,66,0,Green
13,61,73,0.03,89,5,87,4,Black
14,35,80,0.0,84,10,84,3,Red
15,38,64,0.52,91,6,86,4,Black
12,7,12,0.0,111,2,87,4,Black
11,4,10,0.0,111,9,87,4,Black
14,47,64,0.01,89,7,86,4,Black
14,54,64,0.01,89,5,86,4,Black
10,1,11,0.0,107,3,86,4,Black
22,19,85,0.0,84,4,81,2,Orange
15,49,77,0.01,84,12,82,2,Orange
12,96,79,0.08,71,7,69,0,Green
13,6,49,0.0,89,11,84,3,Red
19,40,80,0.25,86,11,82,2,Orange
10,80,82,0.01,82,9,80,0,Green
17,52,77,1.81,84,7,81,2,Orange
13,2,9,0.0,105,7,81,2,Orange
11,1,23,0.0,73,5,63,0,Green
14,1,10,0.0,87,7,68,0,Green
21,96,100,0.55,71,11,71,0,Green
14,1,39,0.0,91,5,82,2,Orange
15,88,71,0.02,77,7,73,0,Green
12,15,70,0.0,89,5,88,4,Black
10,2,12,0.0,102,5,83,2,Orange
12,16,61,0.0,84,6,81,2,Orange
11,5,11,0.0,105,2,84,3,Red
14,5,12,0.0,109,3,85,3,Red
16,38,66,0.29,91,5,86,4,Black
14,47,61,0.0,89,7,86,4,Black
21,79,93,0.0,68,4,67,0,Green
16,41,70,0.03,91,12,87,4,Black
18,32,64,0.0,91,4,84,3,Red
12,15,56,0.0,86,7,82,2,Orange
10,10,55,0.0,86,6,81,2,Orange
14,38,73,0.02,89,5,87,4,Black
16,18,16,0.0,84,5,65,0,Green
12,4,12,0.0,107,10,84,3,Red
