Local hr,Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
15,4,17,0.0,105,3,84,3,Red
12,16,68,0.0,91,5,88,4,Black
10,9,85,0.04,86,5,84,3,Red
13,23,80,0.01,87,8,87,4,Black
15,22,33,0.0,95,7,82,2,Orange
12,3,14,0.0,93,14,75,0,Green
14,4,9,0.0,109,4,84,3,Red
19,96,100,0.02,71,10,71,0,Green
13,24,17,0.0,84,10,66,0,Green
11,4,9,0.0,105,3,84,3,Red
11,6,11,0.0,111,6,88,4,Black
12,21,75,0.0,86,4,86,4,Black
15,79,70,0.04,86,7,81,2,Orange
15,4,18,0.0,96,3,78,0,Green
13,62,75,0.38,87,9,86,4,Black
13,59,75,1.32,89,10,87,4,Black
13,90,90,0.06,73,6,72,0,Green
15,3,9,0.0,107,5,82,2,Orange
14,11,18,0.0,100,6,80,0,Green
15,20,62,0.02,93,7,88,4,Black
15,6,9,0.0,109,9,83,2,Orange
14,81,79,0.35,84,17,83,2,Orange
19,94,94,0.01,75,12,73,0,Green
13,47,70,0.0,87,6,86,4,Black
13,2,9,0.0,105,7,81,2,Orange
18,58,73,0.3,89,7,84,3,Red
13,28,68,0.03,89,8,87,4,Black
10,2,9,0.0,109,4,87,4,Black
20,2,64,0.0,80,4,74,0,Green
12,36,73,0.0,89,6,87,4,Black
17,84,85,0.0,80,9,77,0,Green
15,88,66,0.0,68,2,63,0,Green
14,3,21,0.0,78,6,64,0,Green
13,47,66,0.01,89,4,86,4,Black
16,44,63,0.02,87,8,82,2,Orange
11,3,7,0.0,111,3,87,4,Black
15,0,19,0.0,98,6,79,0,Green
13,4,16,0.0,98,8,79,0,Green
9,3,22,0.0,102,4,87,4,Black
13,22,46,0.0,91,6,85,3,Red
14,5,11,0.0,109,2,85,3,Red
12,67,65,0.0,64,4,62,0,Green
10,4,12,0.0,93,9,77,0,Green
14,49,79,1.15,84,8,84,3,Red
20,27,85,0.01,84,5,81,2,Orange
15,40,70,0.03,87,9,84,3,Red
15,29,43,0.0,91,8,81,2,Orange
19,31,70,0.0,87,4,82,2,Orange
9,1,32,0.0,68,6,59,0,Green
16,39,70,0.03,86,8,82,2,Orange
13,28,72,0.0,82,3,81,2,Orange
14,24,65,0.0,91,8,87,4,Black
19,27,80,0.01,86,4,82,2,Orange
17,67,80,0.12,87,14,84,3,Red
13,34,70,0.03,91,9,88,4,Black
18,3,11,0.0,93,2,71,0,Green
15,16,70,0.0,89,9,86,4,Black
12,6,8,0.0,107,3,83,2,Orange
18,20,66,0.0,86,4,81,2,Orange
18,14,20,0.0,71,4,57,0,Green
9,7,26,0.0,100,4,87,4,Black
16,51,64,0.51,91,3,86,4,Black
16,30,70,0.0,86,20,81,2,Orange
18,82,79,0.17,86,6,82,2,Orange
16,34,79,0.15,86,12,84,3,Red
14,8,12,0.0,111,3,85,3,Red
16,0,50,0.0,91,7,82,2,Orange
11,3,8,0.0,109,3,86,4,Black
13,32,80,0.03,87,9,87,4,Black
13,39,70,0.03,89,8,87,4,Black
11,5,11,0.0,93,4,74,0,Green
17,50,80,0.25,87,12,84,3,Red
12,2,21,0.0,100,6,83,2,Orange
12,36,83,0.01,86,8,86,4,Black
12,6,9,0.0,107,5,83,2,Orange
10,8,11,0.0,105,10,85,3,Red
16,8,12,0.0,105,2,81,2,Orange
11,82,84,0.01,68,7,67,0,Green
15,37,64,0.15,93,6,88,4,Black
18,25,70,0.01,87,5,82,2,Orange
12,1,16,0.0,95,8,77,0,Green
10,3,10,0.0,102,5,82,2,Orange
16,43,79,0.12,86,9,85,3,Red
13,36,19,0.0,86,6,71,0,Green
13,9,7,0.0,111,5,85,3,Red
11,5,10,0.0,109,5,86,4,Black
14,63,70,0.01,87,5,85,3,Red
15,46,50,0.0,89,8,82,2,Orange
10,5,12,0.0,104,2,85,3,Red
12,5,12,0.0,102,3,82,2,Orange
17,1,62,0.0,77,12,72,0,Green
15,29,73,0.0,89,6,86,4,Black
10,16,80,0.0,86,5,84,3,Red
10,1,15,0.0,86,5,72,0,Green
11,37,66,0.14,89,6,85,3,Red
13,98,82,1.51,84,15,81,2,Orange
13,45,66,0.0,89,9,86,4,Black
10,18,13,0.0,102,9,83,2,Orange
15,55,66,0.53,89,5,86,4,Black
15,73,76,0.0,82,9,78,0,Green
19,7,72,0.0,87,5,82,2,Orange
13,30,70,0.0,91,6,88,4,Black
13,2,11,0.0,104,6,81,2,Orange
15,58,68,0.49,91,3,87,4,Black
16,53,68,0.17,89,9,84,3,Red
18,13,72,0.0,89,5,85,3,Red
14,10,80,0.0,87,10,87,4,Black
13,25,56,0.0,87,5,83,2,Orange
16,43,55,0.0,89,8,82,2,Orange
15,27,38,0.0,93,7,83,2,Orange
11,13,44,0.0,91,2,84,3,Red
13,23,55,0.0,86,9,81,2,Orange
17,3,16,0.0,95,11,74,0,Green
13,0,18,0.0,100,5,81,2,Orange
15,96,84,0.07,69,11,67,0,Green
11,1,13,0.0,109,5,87,4,Black
11,5,11,0.0,105,3,84,3,Red
18,64,77,0.37,84,5,80,0,Green
13,70,75,0.92,86,8,85,3,Red
11,5,8,0.0,107,6,84,3,Red
15,5,8,0.0,107,8,80,0,Green
10,48,68,0.0,86,4,82,2,Orange
18,56,85,0.12,82,5,80,0,Green
14,51,54,0.0,91,4,85,3,Red
17,69,75,0.06,86,7,82,2,Orange
15,26,59,0.01,86,2,81,2,Orange
13,34,73,0.0,89,6,88,4,Black
18,21,78,0.0,60,5,57,0,Green
18,71,75,0.49,86,4,82,2,Orange
13,16,55,0.0,86,5,82,2,Orange
12,6,12,0.0,109,5,85,3,Red
19,74,77,0.2,86,6,81,2,Orange
8,1,36,0.0,80,4,72,0,Green
17,6,39,0.0,95,3,82,2,Orange
19,90,91,0.0,69,9,68,0,Green
16,11,69,0.0,57,4,54,0,Green
12,6,12,0.0,107,4,85,3,Red
11,2,18,0.0,96,5,81,2,Orange
8,1,33,0.0,96,3,85,3,Red
19,4,27,0.0,73,3,60,0,Green
11,1,21,0.0,102,5,86,4,Black
12,6,12,0.0,111,4,87,4,Black
19,13,21,0.0,64,3,52,0,Green
12,1,24,0.0,80,9,67,0,Green
12,8,13,0.0,109,2,87,4,Black
16,35,77,0.25,87,10,85,3,Red
15,10,14,0.0,89,8,69,0,Green
10,22,68,0.0,73,8,73,0,Green
13,1,14,0.0,100,3,81,2,Orange
14,5,8,0.0,107,2,82,2,Orange
9,50,72,0.0,84,3,80,0,Green
11,10,79,0.0,82,5,81,2,Orange
9,10,16,0.0,100,6,83,2,Orange
17,1,49,0.0,73,9,65,0,Green
14,52,54,0.03,91,10,84,3,Red
11,28,80,0.0,86,5,85,3,Red
12,49,68,0.01,86,3,84,3,Red
17,2,29,0.0,86,4,71,0,Green
11,4,10,0.0,107,4,84,3,Red
14,12,58,0.0,93,6,88,4,Black
16,2,41,0.0,86,6,76,0,Green
11,2,12,0.0,105,4,85,3,Red
11,3,9,0.0,104,3,82,2,Orange
19,10,13,0.0,78,10,61,0,Green
11,24,74,0.0,86,3,84,3,Red
19,7,19,0.0,73,5,58,0,Green
15,93,91,0.09,78,7,77,0,Green
17,23,13,0.0,89,5,69,0,Green
19,36,78,0.02,86,5,82,2,Orange
16,56,66,0.21,89,3,84,3,Red
15,5,29,0.0,102,5,86,4,Black
12,5,10,0.0,109,5,85,3,Red
13,36,72,0.1,91,9,88,4,Black
10,22,9,0.0,104,5,84,3,Red
13,7,10,0.0,107,3,82,2,Orange
14,47,64,0.04,93,7,89,4,Black
13,10,11,0.0,96,11,74,0,Green
15,25,70,0.01,89,8,87,4,Black
12,14,41,0.0,91,9,83,2,Orange
13,25,77,0.0,86,5,86,4,Black
17,39,72,0.01,89,5,85,3,Red
16,1,23,0.0,80,3,65,0,Green
12,17,8,0.0,107,6,84,3,Red
12,70,74,0.13,86,13,84,3,Red
11,5,12,0.0,109,5,86,4,Black
10,1,27,0.0,98,3,85,3,Red
10,2,11,0.0,109,4,87,4,Black
9,3,12,0.0,102,5,82,2,Orange
20,52,83,0.3,84,7,81,2,Orange
16,100,93,0.19,71,10,70,0,Green
13,40,70,0.01,86,9,85,3,Red
9,0,19,0.0,91,1,77,0,Green
13,91,91,0.09,78,7,78,0,Green
16,21,84,0.0,57,9,54,0,Green
16,57,15,0.0,91,9,71,0,Green
11,18,74,0.0,87,6,85,3,Red
12,20,10,0.0,104,6,82,2,Orange
18,26,19,0.0,82,5,65,0,Green
16,35,68,0.0,91,5,86,4,Black
13,44,70,0.01,86,8,84,3,Red
17,100,96,0.01,66,5,65,0,Green
12,41,80,0.01,86,4,86,4,Black
10,4,18,0.0,89,4,76,0,Green
11,40,85,0.02,84,2,84,3,Red
18,73,82,0.05,75,6,73,0,Green
12,3,8,0.0,111,4,86,4,Black
20,41,85,0.0,84,5,81,2,Orange
15,19,61,0.0,89,7,84,3,Red
17,2,22,0.0,68,2,54,0,Green
14,6,8,0.0,109,10,83,2,Orange
17,72,77,0.01,86,6,82,2,Orange
12,3,18,0.0,98,5,82,2,Orange
13,2,31,0.0,93,2,83,2,Orange
17,32,70,0.0,91,6,86,4,Black
15,97,85,0.0,71,5,70,0,Green
10,3,20,0.0,95,5,81,2,Orange
16,5,57,0.0,86,7,78,0,Green
20,2,75,0.0,80,6,75,0,Green
14,7,9,0.0,105,3,81,2,Orange
15,24,64,0.0,89,4,86,4,Black
15,49,64,0.14,91,3,86,4,Black
13,50,63,0.0,87,6,84,3,Red
13,13,12,0.0,109,4,85,3,Red
17,9,14,0.0,95,12,75,0,Green
13,18,9,0.0,105,7,81,2,Orange
13,9,10,0.0,111,6,85,3,Red
11,0,27,0.0,95,2,82,2,Orange
19,54,77,0.04,86,9,82,2,Orange
8,1,21,0.0,87,5,74,0,Green
20,1,69,0.0,84,7,78,0,Green
11,2,63,0.0,86,3,83,2,Orange
10,13,19,0.0,96,5,82,2,Orange
19,48,72,0.34,86,3,81,2,Orange
14,37,68,0.0,87,9,85,3,Red
10,43,75,0.01,89,9,84,3,Red
16,22,65,0.01,89,2,84,3,Red
10,23,77,0.0,87,3,85,3,Red
13,36,75,0.08,89,15,88,4,Black
14,99,79,0.37,84,16,81,2,Orange
14,22,59,0.0,86,17,82,2,Orange
19,60,80,0.04,86,5,82,2,Orange
15,59,62,0.0,80,7,75,0,Green
15,9,12,0.0,87,4,68,0,Green
13,7,12,0.0,111,2,87,4,Black
14,100,84,0.06,68,7,66,0,Green
16,62,70,0.02,89,12,84,3,Red
14,41,70,0.0,89,7,87,4,Black
12,35,49,0.0,91,6,84,3,Red
15,59,55,0.0,91,9,84,3,Red
10,6,16,0.0,100,7,82,2,Orange
13,15,70,0.0,89,6,88,4,Black
10,8,12,0.0,100,8,81,2,Orange
18,0,46,0.0,77,4,67,0,Green
20,69,88,0.0,77,1,75,0,Green
12,3,14,0.0,109,3,88,4,Black
9,5,12,0.0,104,11,84,3,Red
12,17,51,0.0,86,5,81,2,Orange
16,67,66,0.27,89,5,84,3,Red
12,47,77,0.0,86,2,86,4,Black
13,29,73,0.04,89,6,88,4,Black
14,0,12,0.0,105,5,84,3,Red
13,54,68,0.02,86,3,84,3,Red
19,100,100,0.05,64,8,64,0,Green
15,9,75,0.0,84,7,81,2,Orange
16,1,34,0.0,82,7,69,0,Green
13,12,13,0.0,100,8,78,0,Green
16,25,70,0.01,89,8,86,4,Black
13,45,63,0.0,87,10,84,3,Red
16,20,70,0.0,89,8,86,4,Black
20,52,94,0.02,75,9,74,0,Green
14,35,60,0.0,91,3,87,4,Black
10,1,25,0.0,100,3,86,4,Black
14,11,34,0.0,96,3,86,4,Black
20,89,97,0.05,73,12,72,0,Green
12,17,72,0.0,84,7,83,2,Orange
12,8,8,0.0,113,3,88,4,Black
13,6,12,0.0,102,5,79,0,Green
9,1,14,0.0,78,5,65,0,Green
15,8,12,0.0,107,3,83,2,Orange
10,3,35,0.0,84,3,74,0,Green
15,5,20,0.0,104,2,84,3,Red
12,65,12,0.0,98,6,76,0,Green
11,11,77,0.0,86,3,85,3,Red
10,75,79,0.0,71,12,67,0,Green
10,19,77,0.0,87,6,84,3,Red
16,52,68,0.19,89,8,84,3,Red
12,45,64,0.0,87,9,84,3,Red
14,4,7,0.0,111,5,84,3,Red
10,5,31,0.0,59,8,52,0,Green
18,21,75,0.0,84,9,79,0,Green
10,1,10,0.0,104,5,83,2,Orange
13,50,59,0.0,86,8,81,2,Orange
18,6,13,0.0,95,8,73,0,Green
10,0,33,0.0,87,2,78,0,Green
15,64,73,0.05,86,6,84,3,Red
16,53,77,0.09,86,9,84,3,Red
16,80,57,0.0,87,6,81,2,Orange
11,3,29,0.0,102,5,89,4,Black
11,0,13,0.0,102,5,84,3,Red
19,54,82,0.06,80,10,77,0,Green
19,61,77,0.07,86,5,82,2,Orange
8,10,38,0.0,82,2,74,0,Green
11,4,11,0.0,109,4,86,4,Black
15,52,50,0.0,75,4,69,0,Green
14,13,12,0.0,107,3,83,2,Orange
11,1,13,0.0,93,2,75,0,Green
13,4,10,0.0,111,5,86,4,Black
14,44,65,0.02,89,15,86,4,Black
11,30,56,0.0,82,14,75,0,Green
13,19,8,0.0,95,5,73,0,Green
18,32,64,0.0,91,4,84,3,Red
16,57,64,0.42,91,5,85,3,Red
13,16,68,0.0,91,6,89,4,Black
18,5,13,0.0,84,3,66,0,Green
15,5,12,0.0,105,5,82,2,Orange
14,24,63,0.0,91,7,87,4,Black
16,35,64,0.0,89,13,84,3,Red
15,7,16,0.0,91,4,72,0,Green
14,69,72,0.12,89,14,87,4,Black
13,16,15,0.0,77,3,63,0,Green
9,2,32,0.0,95,2,83,2,Orange
16,38,66,0.52,89,6,84,3,Red
13,41,19,0.0,100,2,82,2,Orange
13,55,63,0.01,86,3,82,2,Orange
10,2,8,0.0,109,4,87,4,Black
13,1,9,0.0,109,2,84,3,Red
15,72,72,0.14,86,9,83,2,Orange
15,52,66,0.44,89,5,85,3,Red
13,39,68,0.04,91,7,88,4,Black
11,20,77,0.0,86,4,85,3,Red
20,3,85,0.0,84,4,81,2,Orange
20,53,83,0.08,84,7,81,2,Orange
14,39,80,0.01,87,6,87,4,Black
15,41,66,0.32,89,5,86,4,Black
17,63,75,0.05,86,6,82,2,Orange
13,6,8,0.0,111,5,84,3,Red
13,3,8,0.0,113,5,86,4,Black
15,40,78,0.07,89,12,87,4,Black
15,51,70,0.01,89,8,85,3,Red
12,7,11,0.0,111,5,87,4,Black
19,28,68,0.06,89,5,82,2,Orange
16,7,23,0.0,100,2,81,2,Orange
14,39,64,0.06,91,6,87,4,Black
16,33,70,0.01,87,9,84,3,Red
19,69,80,0.22,84,4,81,2,Orange
15,6,13,0.0,107,3,82,2,Orange
13,53,66,0.01,87,3,85,3,Red
13,19,64,0.01,93,5,90,4,Black
20,4,43,0.0,84,2,73,0,Green
15,5,8,0.0,107,3,82,2,Orange
15,8,11,0.0,105,3,80,0,Green
13,43,75,0.06,87,8,86,4,Black
12,1,16,0.0,98,3,81,2,Orange
12,49,80,0.0,82,3,81,2,Orange
10,7,12,0.0,104,9,84,3,Red
13,4,17,0.0,86,13,70,0,Green
10,1,12,0.0,107,4,86,4,Black
17,9,77,0.0,87,9,84,3,Red
13,55,55,0.0,89,16,83,2,Orange
18,35,78,0.0,87,9,83,2,Orange
15,3,9,0.0,107,3,82,2,Orange
17,20,67,0.0,78,11,72,0,Green
13,17,73,0.0,89,9,89,4,Black
14,45,65,0.0,89,8,86,4,Black
16,47,68,0.06,91,7,86,4,Black
10,3,11,0.0,107,4,86,4,Black
11,3,10,0.0,107,4,84,3,Red
18,99,78,0.01,75,6,71,0,Green
12,1,10,0.0,107,4,85,3,Red
10,2,24,0.0,102,5,88,4,Black
19,19,70,0.01,87,5,82,2,Orange
13,28,72,0.03,86,8,86,4,Black
11,54,82,0.04,86,5,84,3,Red
18,57,80,0.04,78,3,75,0,Green
13,11,44,0.0,89,9,81,2,Orange
10,30,85,0.0,84,4,83,2,Orange
11,5,15,0.0,104,5,84,3,Red
11,46,61,0.0,87,4,83,2,Orange
16,54,72,0.03,84,10,81,2,Orange
15,36,73,0.03,89,8,86,4,Black
11,3,67,0.0,86,5,83,2,Orange
13,7,11,0.0,105,3,82,2,Orange
17,62,68,0.06,86,4,81,2,Orange
20,46,85,0.02,84,5,81,2,Orange
21,99,97,0.05,69,9,68,0,Green
12,5,20,0.0,98,5,81,2,Orange
12,85,82,0.0,80,11,79,0,Green
11,36,80,0.0,86,5,85,3,Red
10,3,7,0.0,107,4,85,3,Red
16,21,17,0.0,98,3,76,0,Green
18,36,75,0.02,87,6,83,2,Orange
19,88,100,0.11,64,6,64,0,Green
11,4,20,0.0,104,5,87,4,Black
11,3,19,0.0,102,4,84,3,Red
15,35,68,0.0,84,5,81,2,Orange
14,36,68,0.11,91,7,88,4,Black
14,16,64,0.0,89,3,87,4,Black
19,59,80,0.13,84,4,81,2,Orange
15,5,11,0.0,109,4,84,3,Red
13,44,74,0.0,84,5,83,2,Orange
11,19,67,0.0,84,5,82,2,Orange
17,26,63,0.02,84,3,79,0,Green
14,50,70,0.02,89,7,87,4,Black
13,8,17,0.0,102,4,82,2,Orange
11,2,9,0.0,107,5,85,3,Red
17,19,34,0.0,86,3,73,0,Green
13,8,36,0.0,93,7,84,3,Red
10,42,78,0.02,87,5,85,3,Red
16,72,68,0.22,89,5,85,3,Red
15,62,71,0.18,91,12,87,4,Black
12,39,77,0.02,86,5,86,4,Black
14,51,64,0.01,89,3,86,4,Black
8,15,20,0.0,98,3,83,2,Orange
11,30,75,0.0,89,6,86,4,Black
18,14,77,0.02,87,7,84,3,Red
11,3,8,0.0,109,5,85,3,Red
13,37,72,0.02,89,6,88,4,Black
15,51,71,0.08,91,9,87,4,Black
20,46,79,0.06,82,3,78,0,Green
14,37,72,0.08,91,15,88,4,Black
16,39,70,0.06,86,11,82,2,Orange
13,1,50,0.0,82,12,76,0,Green
13,13,13,0.0,100,8,78,0,Green
15,53,80,0.09,87,12,86,4,Black
10,29,75,0.0,89,6,85,3,Red
14,7,8,0.0,113,11,85,3,Red
15,8,9,0.0,105,5,81,2,Orange
15,7,8,0.0,105,4,79,0,Green
15,22,64,0.06,89,3,86,4,Black
16,6,14,0.0,91,9,71,0,Green
14,1,51,0.0,91,9,84,3,Red
11,5,14,0.0,109,2,87,4,Black
10,33,91,0.02,82,2,82,2,Orange
17,64,70,0.06,87,6,83,2,Orange
15,25,17,0.0,87,4,70,0,Green
14,41,72,0.02,86,21,84,3,Red
20,39,87,0.28,84,4,81,2,Orange
11,11,14,0.0,105,5,86,4,Black
14,32,15,0.0,68,12,55,0,Green
18,61,75,0.12,87,9,83,2,Orange
16,7,24,0.0,82,5,67,0,Green
16,96,84,0.09,68,8,65,0,Green
11,5,10,0.0,109,6,86,4,Black
16,4,7,0.0,98,6,73,0,Green
16,51,68,0.04,91,7,86,4,Black
10,10,8,0.0,98,7,79,0,Green
12,4,8,0.0,105,4,82,2,Orange
16,40,68,0.32,89,7,84,3,Red
12,0,22,0.0,100,5,84,3,Red
14,47,64,0.01,89,7,86,4,Black
18,53,70,0.52,87,6,82,2,Orange
14,29,17,0.0,89,5,71,0,Green
18,30,66,0.01,91,3,84,3,Red
13,20,68,0.0,89,8,87,4,Black
16,15,39,0.0,93,10,82,2,Orange
9,3,11,0.0,107,7,87,4,Black
20,23,71,0.01,80,10,75,0,Green
10,1,24,0.0,68,6,58,0,Green
12,8,11,0.0,109,6,86,4,Black
13,17,61,0.0,86,7,82,2,Orange
13,11,13,0.0,105,4,83,2,Orange
10,5,38,0.0,86,5,78,0,Green
15,48,83,0.47,87,14,86,4,Black
17,73,80,0.29,87,12,84,3,Red
16,56,79,0.1,89,12,86,4,Black
10,2,11,0.0,109,2,88,4,Black
18,3,58,0.0,82,6,75,0,Green
13,17,16,0.0,107,4,86,4,Black
12,8,10,0.0,109,5,84,3,Red
15,43,55,0.0,86,9,81,2,Orange
18,50,82,0.25,86,12,83,2,Orange
12,6,10,0.0,104,4,82,2,Orange
11,30,77,0.01,86,2,85,3,Red
16,69,69,0.18,91,11,86,4,Black
13,7,9,0.0,111,5,85,3,Red
11,22,75,0.02,87,6,85,3,Red
14,5,20,0.0,100,5,81,2,Orange
12,23,49,0.0,91,9,84,3,Red
13,47,75,0.02,89,9,88,4,Black
13,2,14,0.0,109,5,86,4,Black
15,2,36,0.0,93,9,81,2,Orange
14,6,14,0.0,105,12,83,2,Orange
11,9,12,0.0,107,5,87,4,Black
15,15,38,0.0,93,5,82,2,Orange
16,31,73,0.01,89,6,85,3,Red
13,72,80,0.0,84,13,84,3,Red
11,8,9,0.0,111,3,88,4,Black
15,51,62,0.05,91,3,86,4,Black
18,36,70,0.0,89,6,84,3,Red
15,42,70,0.01,86,9,84,3,Red
9,1,10,0.0,107,6,86,4,Black
14,6,8,0.0,105,6,81,2,Orange
14,1,22,0.0,93,7,76,0,Green
16,55,78,0.09,89,10,86,4,Black
21,44,85,0.02,82,2,79,0,Green
9,2,24,0.0,95,3,81,2,Orange
14,4,14,0.0,102,9,80,0,Green
12,25,70,0.01,87,5,86,4,Black
15,3,20,0.0,100,4,81,2,Orange
12,38,75,0.04,89,8,88,4,Black
14,4,7,0.0,114,7,86,4,Black
17,76,84,0.01,66,5,64,0,Green
8,0,61,0.0,71,7,67,0,Green
17,51,73,0.05,89,5,84,3,Red
19,15,77,0.03,86,5,82,2,Orange
14,56,77,0.13,86,10,86,4,Black
13,66,70,0.09,89,9,86,4,Black
12,76,75,0.05,86,8,84,3,Red
12,2,22,0.0,96,5,81,2,Orange
17,0,30,0.0,82,2,69,0,Green
14,36,66,0.0,91,3,88,4,Black
12,81,82,0.01,82,12,79,0,Green
12,2,11,0.0,105,4,84,3,Red
14,6,12,0.0,111,3,86,4,Black
13,11,67,0.0,86,8,83,2,Orange
16,51,71,0.08,89,9,85,3,Red
11,3,38,0.0,68,13,62,0,Green
11,0,16,0.0,96,5,80,0,Green
16,13,75,0.0,89,9,85,3,Red
21,45,97,0.0,80,4,79,0,Green
14,37,68,0.09,91,15,88,4,Black
10,40,91,0.0,75,2,75,0,Green
10,5,16,0.0,100,4,82,2,Orange
10,3,12,0.0,104,2,85,3,Red
14,40,74,0.05,89,13,89,4,Black
12,8,16,0.0,105,4,86,4,Black
11,4,9,0.0,105,4,84,3,Red
14,27,71,0.0,73,8,69,0,Green
13,8,77,0.01,89,7,88,4,Black
16,63,68,0.56,89,3,85,3,Red
14,7,9,0.0,104,3,81,2,Orange
16,29,77,0.0,86,5,84,3,Red
12,0,16,0.0,100,5,82,2,Orange
13,14,58,0.0,93,5,89,4,Black
11,3,18,0.0,105,2,88,4,Black
18,32,80,0.0,86,7,82,2,Orange
7,8,53,0.0,57,9,52,0,Green
12,4,15,0.0,93,7,76,0,Green
11,16,77,0.0,86,8,84,3,Red
13,16,80,0.0,87,9,87,4,Black
14,48,61,0.01,89,8,86,4,Black
18,70,78,0.53,87,11,84,3,Red
19,2,65,0.0,82,7,76,0,Green
15,82,91,0.18,73,6,72,0,Green
12,7,13,0.0,111,5,87,4,Black
13,100,96,0.02,62,4,61,0,Green
16,55,73,0.3,89,9,84,3,Red
14,81,72,0.07,91,12,87,4,Black
11,3,16,0.0,104,9,84,3,Red
16,8,24,0.0,73,10,60,0,Green
13,79,77,0.08,89,12,87,4,Black
15,53,68,0.56,89,4,86,4,Black
10,1,11,0.0,105,9,84,3,Red
10,43,75,0.03,89,9,84,3,Red
14,0,49,0.0,82,6,73,0,Green
20,57,80,0.12,86,8,81,2,Orange
13,22,55,0.0,86,5,82,2,Orange
12,57,72,0.02,86,14,83,2,Orange
11,23,14,0.0,89,6,73,0,Green
13,5,12,0.0,102,13,79,0,Green
13,2,59,0.0,84,8,81,2,Orange
11,4,11,0.0,107,3,85,3,Red
11,2,19,0.0,100,5,84,3,Red
16,69,80,0.12,89,15,85,3,Red
10,92,93,0.0,68,9,66,0,Green
11,4,9,0.0,113,6,88,4,Black
17,8,24,0.0,71,16,58,0,Green
17,78,65,0.03,86,4,81,2,Orange
11,5,10,0.0,109,9,86,4,Black
8,2,31,0.0,95,3,83,2,Orange
17,8,16,0.0,95,5,75,0,Green
11,8,19,0.0,102,4,85,3,Red
9,2,9,0.0,102,2,82,2,Orange
16,24,62,0.0,91,4,86,4,Black
18,69,79,0.01,84,9,81,2,Orange
11,25,12,0.0,107,5,85,3,Red
11,22,72,0.01,86,4,84,3,Red
12,1,17,0.0,100,3,83,2,Orange
13,0,11,0.0,100,6,79,0,Green
18,31,24,0.0,75,8,61,0,Green
12,81,64,0.0,77,11,73,0,Green
11,43,77,0.07,87,5,85,3,Red
10,58,74,0.02,84,13,82,2,Orange
9,8,14,0.0,91,12,73,0,Green
12,5,13,0.0,100,4,80,0,Green
10,2,11,0.0,104,5,84,3,Red
15,11,80,0.0,87,8,87,4,Black
12,6,10,0.0,107,3,84,3,Red
17,75,77,0.22,86,5,82,2,Orange
11,5,9,0.0,113,3,89,4,Black
14,2,16,0.0,102,4,81,2,Orange
10,2,9,0.0,107,5,86,4,Black
12,3,9,0.0,113,6,88,4,Black
12,2,13,0.0,98,1,81,2,Orange
13,4,8,0.0,105,5,81,2,Orange
15,7,11,0.0,104,5,81,2,Orange
12,5,11,0.0,104,4,82,2,Orange
10,38,80,0.0,86,3,84,3,Red
11,3,11,0.0,96,2,78,0,Green
10,91,81,0.0,62,4,59,0,Green
13,1,8,0.0,107,3,82,2,Orange
15,1,55,0.0,82,13,75,0,Green
12,10,41,0.0,89,4,81,2,Orange
14,10,36,0.0,95,7,84,3,Red
14,13,15,0.0,91,4,72,0,Green
12,4,28,0.0,53,17,46,0,Green
14,47,61,0.0,89,7,86,4,Black
14,4,11,0.0,111,6,85,3,Red
12,11,56,0.0,89,9,84,3,Red
13,5,9,0.0,109,5,83,2,Orange
14,70,55,0.0,86,5,81,2,Orange
10,2,9,0.0,105,9,84,3,Red
14,6,9,0.0,105,4,81,2,Orange
10,6,11,0.0,107,8,85,3,Red
12,6,9,0.0,104,4,81,2,Orange
13,30,77,0.34,86,12,84,3,Red
20,55,80,0.12,84,6,81,2,Orange
13,6,8,0.0,102,2,79,0,Green
11,43,70,0.02,89,5,86,4,Black
17,48,56,0.0,91,9,82,2,Orange
14,0,22,0.0,100,8,82,2,Orange
13,5,61,0.0,87,7,84,3,Red
11,3,18,0.0,100,4,82,2,Orange
11,9,18,0.0,98,5,82,2,Orange
19,0,55,0.0,73,3,65,0,Green
18,15,82,0.19,86,8,84,3,Red
14,9,10,0.0,109,7,83,2,Orange
11,5,9,0.0,105,3,84,3,Red
19,22,86,0.0,53,4,50,0,Green
17,33,16,0.0,84,10,65,0,Green
17,5,81,0.0,64,5,61,0,Green
14,0,10,0.0,102,9,79,0,Green
13,50,72,0.05,91,15,87,4,Black
18,64,80,0.03,86,9,83,2,Orange
12,38,73,0.0,89,5,88,4,Black
15,6,28,0.0,89,5,75,0,Green
14,34,66,0.03,91,5,88,4,Black
13,78,70,0.24,89,12,87,4,Black
14,1,45,0.0,91,7,83,2,Orange
12,6,14,0.0,104,4,84,3,Red
14,24,16,0.0,86,6,68,0,Green
12,6,16,0.0,100,6,81,2,Orange
17,67,83,0.65,84,6,82,2,Orange
10,45,91,0.0,77,3,76,0,Green
14,71,65,0.69,86,6,81,2,Orange
13,6,8,0.0,109,3,83,2,Orange
13,55,70,0.02,86,8,84,3,Red
14,73,76,0.0,77,8,76,0,Green
11,31,77,0.05,86,7,84,3,Red
14,2,12,0.0,89,8,70,0,Green
13,8,11,0.0,105,7,82,2,Orange
18,11,72,0.03,89,6,84,3,Red
10,5,26,0.0,93,4,81,2,Orange
13,50,80,1.15,84,9,84,3,Red
20,69,82,0.0,71,2,68,0,Green
13,3,42,0.0,89,5,81,2,Orange
